tiempo,PMV_0001,PPD_0001,PMV_001,PPD_001,PMV_01,PPD_01,PMV_003,PPD_003
2019-06-15 13:00:00,1.3989816461031117,45.457538578968006,1.082403162520876,29.714788174707067,0.6789059823309683,14.687522104621875,0.9003757614506687,22.11801375012132
2019-06-15 13:10:00,1.424472169872009,46.82027068443214,1.1022872111070985,30.618555485800456,0.6614045178747321,14.18973103528623,0.909509421085562,22.468464772832007
2019-06-15 13:20:00,1.4676726565902292,49.14757674304504,1.1412094600066556,32.42613361534825,0.6715887491252723,14.477786226438369,0.9379600692526155,23.581623349138056
2019-06-15 13:30:00,1.4938094830196205,50.56396922012429,1.1615159255718768,33.388642727454425,0.6467554453963031,13.783270888138276,0.9420090634879176,23.74267179015756
2019-06-15 13:40:00,1.535670326562483,52.84076557865194,1.208389535281876,35.65845615132784,0.7483600356537496,16.793375612865034,0.9998002558746888,26.1112404362421
2019-06-15 13:50:00,1.5812345254710636,55.32349663449612,1.2538089663587129,37.917300832364425,0.8054523888745051,18.6792389618704,1.0476891560953168,28.17015393806342
2019-06-15 14:00:00,-26.456466611036223,100.0,-28.14168524212233,100.0,-31.461038446051404,100.0,-29.447023149835143,100.0
2019-06-15 14:10:00,-26.51862482604785,100.0,-28.25669385965385,100.0,-31.6556403292503,100.0,-29.58590871456505,100.0
2019-06-15 14:20:00,-26.19164630837521,100.0,-27.892939492843414,100.0,-30.86773112296544,100.0,-29.104214919260624,100.0
2019-06-15 14:30:00,-25.97576030534817,100.0,-27.70457168175612,100.0,-30.847653375118572,100.0,-28.96887491714424,100.0
2019-06-15 14:40:00,-25.85295161769245,100.0,-27.704113639178868,100.0,-31.262415817955464,100.0,-29.12497903701083,100.0
2019-06-15 14:50:00,-25.467215063931757,100.0,-27.317178489021533,100.0,-30.36115476308464,100.0,-28.607762076515456,100.0
2019-06-15 15:00:00,-25.03884415308868,100.0,-26.835049335102138,100.0,-29.37859577902486,100.0,-27.956852324390486,100.0
2019-06-15 15:10:00,-24.822568818749744,100.0,-26.62579312995057,100.0,-28.972481075851057,100.0,-27.668549280606452,100.0
2019-06-15 15:20:00,-24.762273010722204,100.0,-26.668491623068387,100.0,-29.717294390086597,100.0,-27.929624775619423,100.0
2019-06-15 15:30:00,0.5451292697419894,11.219814914695748,0.1274092465203615,5.3362764285144095,-0.3641173921620999,7.759619329552265,-0.098173056412871,5.199596279354324
2019-06-15 15:40:00,0.5987245447259865,12.51587158624932,0.1826026355229496,5.691246097576254,-0.3131390940991608,7.038253717178407,-0.0395618242813383,5.032401414159196
2019-06-15 15:50:00,0.6853487834962587,14.874111665628815,0.2670836260153478,6.481182825415942,-0.2060428277777851,5.880447392644683,0.052580925413926,5.05723888214699
2019-06-15 16:00:00,2.167388701915576,83.71307944654112,1.7708484255310517,65.50436187025068,1.4640664735600142,48.95258285103016,1.6115118713523908,56.97152443744186
2019-06-15 16:10:00,2.1933626551541923,84.67369563317054,1.7834744370191975,66.16318735693864,1.4556301358318608,48.49687840224246,1.6184378318269472,57.34796786843052
2019-06-15 16:20:00,2.212111380755479,85.34624058260344,1.8007538669829108,67.05910680439396,1.467173762945852,49.12059367190387,1.6327752673805305,58.12634122921004
2019-06-15 16:30:00,2.232496891851926,86.05743887900115,1.816687037770419,67.87897884075069,1.4878787013369303,50.24213399982241,1.6494844265143545,59.03161274824194
2019-06-15 16:40:00,2.257887590033215,86.91378068964173,1.837874901465149,68.95928661167794,1.4731037938748928,49.44146206127292,1.6600463914762495,59.60260805115444
2019-06-15 16:50:00,2.259031330910388,86.95158179526518,1.8312770843383268,68.62414707674853,1.4205448229989122,46.60974818856352,1.6361108998431462,58.30723282264254
2019-06-15 17:00:00,2.279138349737199,87.60519894625618,1.8588231612051975,70.0154143565882,1.5006427753236171,50.93505386603423,1.6766836659374025,60.49977688570935
2019-06-15 17:10:00,2.249300741510432,86.62784936919962,1.8363117468243888,68.87999108590634,1.475187384274991,49.554272732391645,1.6532063383627553,59.232942334662695
2019-06-15 17:20:00,2.2298651256125868,85.96680431536039,1.825930736625218,68.35172892716537,1.4364586737664637,47.46396944745909,1.636969877476622,58.35380200473225
2019-06-15 17:30:00,2.21817684380808,85.56004115272346,1.823935294738081,68.24986173560873,1.4336701296277985,47.31406652830938,1.6322737295235177,58.09913587345552
2019-06-15 17:40:00,2.2072443839144826,85.17334649803146,1.823692461892941,68.23745809899638,1.4394522567500356,47.62499382651529,1.6300750339067984,57.97984935089448
2019-06-15 17:50:00,2.2029599202841217,85.02016247548417,1.8310754283051465,68.61388554474145,1.4558461662174154,48.50853922502965,1.6381776697103043,58.41927265747515
2019-06-15 18:00:00,-21.06658706865392,100.0,-22.4330674703023,100.0,-24.63586358012475,100.0,-23.44865687551257,100.0
2019-06-15 18:10:00,-22.156049424429867,100.0,-23.409759247651223,100.0,-25.612520456353096,100.0,-24.42518032553977,100.0
2019-06-15 18:20:00,-22.62249331784936,100.0,-23.86180060767861,100.0,-26.158125998833697,100.0,-24.857431141242692,100.0
2019-06-15 18:30:00,-23.594714298370484,100.0,-24.73093200134381,100.0,-26.529998279114736,100.0,-25.37258764404156,100.0
2019-06-15 18:40:00,-24.098422679553547,100.0,-25.196050863405596,100.0,-26.756102705151726,100.0,-25.79983613658445,100.0
2019-06-15 18:50:00,-24.17775833383622,100.0,-25.288224621404726,100.0,-26.83926017215756,100.0,-26.00943011985305,100.0
2019-06-15 19:00:00,-24.232333244874862,100.0,-25.3706801843168,100.0,-26.92037224530491,100.0,-26.152672449141463,100.0
2019-06-15 19:10:00,-24.49133568951586,100.0,-25.657435970058717,100.0,-27.17540399726403,100.0,-26.42944591092554,100.0
2019-06-15 19:20:00,-24.704867077006856,100.0,-25.890696332572748,100.0,-27.35559752384022,100.0,-26.624812322155364,100.0
2019-06-15 19:30:00,-24.910860069608276,100.0,-26.12082445987371,100.0,-27.575226432460916,100.0,-26.83085018885372,100.0
2019-06-15 19:40:00,-25.104373768598347,100.0,-26.331977857365757,100.0,-27.74792313183516,100.0,-27.02613049302282,100.0
2019-06-15 19:50:00,-25.301561405722406,100.0,-26.545495357393452,100.0,-27.941687336993198,100.0,-27.231477252985506,100.0
2019-06-15 20:00:00,-25.44907966446967,100.0,-26.7040042490287,100.0,-28.069435581937643,100.0,-27.375883591609572,100.0
2019-06-15 20:10:00,-25.593086471365933,100.0,-26.856866914152675,100.0,-28.196669878167796,100.0,-27.512615772585157,100.0
2019-06-15 20:20:00,-25.7097850907568,100.0,-26.9775792753716,100.0,-28.33641919434685,100.0,-27.63034021116025,100.0
2019-06-15 20:30:00,-25.864893831470734,100.0,-27.14146276894216,100.0,-28.49097907542837,100.0,-27.781782009066564,100.0
2019-06-15 20:40:00,-26.02232433322628,100.0,-27.30957170737915,100.0,-28.638092918793543,100.0,-27.932247682359417,100.0
2019-06-15 20:50:00,-26.154088521868307,100.0,-27.45233154524108,100.0,-28.78556905906703,100.0,-28.06561271563471,100.0
2019-06-15 21:00:00,-26.29725650763063,100.0,-27.59025526260225,100.0,-28.84327033262939,100.0,-28.17167970309815,100.0
2019-06-15 21:10:00,-26.39092332133273,100.0,-27.75639734790312,100.0,-29.28966899643714,100.0,-28.41859222458211,100.0
2019-06-15 21:20:00,-26.876231512444036,100.0,-28.393154829740357,100.0,-30.84229049721793,100.0,-29.32518077611561,100.0
2019-06-15 21:30:00,-27.262132852237617,100.0,-28.92851594410606,100.0,-32.41208996021553,100.0,-30.097686023939357,100.0
2019-06-15 21:40:00,-27.653706566480626,100.0,-29.568330905162224,100.0,-33.235814826887946,100.0,-31.033545307885973,100.0
2019-06-15 21:50:00,-27.952573083659676,100.0,-29.928144964781215,100.0,-33.447225336205186,100.0,-31.40915190798137,100.0
