tiempo,PMV_0001,PPD_0001,PMV_001,PPD_001,PMV_01,PPD_01,PMV_003,PPD_003
2019-05-27 08:10:00,-31.306276501256317,100.0,-32.600691509972016,100.0,-33.94108111200627,100.0,-32.98290641950305,100.0
2019-05-27 08:20:00,-31.24154127410569,100.0,-32.5284814602273,100.0,-33.83334224007075,100.0,-32.920082621915,100.0
2019-05-27 08:30:00,-30.87847368767671,100.0,-32.17000924762607,100.0,-33.56154618518808,100.0,-32.58669944351153,100.0
2019-05-27 08:40:00,-30.547049980014236,100.0,-31.84710358027349,100.0,-33.33984793982312,100.0,-32.292575646521094,100.0
2019-05-27 08:50:00,-30.22493956675816,100.0,-31.490835564293658,100.0,-32.74251434052503,100.0,-31.87507958080355,100.0
2019-05-27 09:00:00,-30.006645760884346,100.0,-31.249541642650588,100.0,-32.33631451119746,100.0,-31.59818470520598,100.0
2019-05-27 09:10:00,-29.713935354010296,100.0,-30.92072028691018,100.0,-31.779659474910943,100.0,-31.21329237076943,100.0
2019-05-27 09:20:00,-29.565089476454357,100.0,-30.74912431213941,100.0,-31.53377500443169,100.0,-31.0161336497552,100.0
2019-05-27 09:30:00,-30.59687065877329,100.0,-31.238061685194307,100.0,-31.7364829286028,100.0,-31.40930815441588,100.0
2019-05-27 09:40:00,-29.309565203177087,100.0,-30.45393416973247,100.0,-31.19285688241536,100.0,-30.671228751407128,100.0
2019-05-27 09:50:00,-29.232052031859137,100.0,-30.412441366200465,100.0,-31.51757522011672,100.0,-30.71936466355332,100.0
2019-05-27 10:00:00,-29.02813466849921,100.0,-30.23345324317571,100.0,-31.395053806506503,100.0,-30.58888273332507,100.0
2019-05-27 10:10:00,-28.645622450529096,100.0,-29.823891607335774,100.0,-30.700483205448887,100.0,-30.127920916027147,100.0
2019-05-27 10:20:00,-28.299640003491767,100.0,-29.44722435622112,100.0,-29.982317425847494,100.0,-29.68882461090998,100.0
