tiempo,TCAire,Ti_0001,Ti_001,Ti_01,Ti_003
2019-06-22 22:20:00,26.6621207,26.88087486600439,26.633171485257144,25.413552437409397,26.24776812297148
2019-06-22 22:30:00,26.5075249,26.81974466136512,26.56420388121187,25.323876687154183,26.163676307822865
2019-06-22 22:40:00,26.4383029,26.75325459359378,26.466492163522602,25.096425156486696,26.0137272257518
2019-06-22 22:50:00,26.318318100000003,26.691251843336367,26.35798856381846,24.78597474053844,25.830686089842292
2019-06-22 23:00:00,26.2525572,26.6185381513418,26.279738002119036,24.712091658584306,25.753378599730095
2019-06-22 23:10:00,26.176413,26.522375200008685,26.17078388170263,24.580268254703977,25.63730497705923
2019-06-22 23:20:00,26.151031600000003,26.487201299847627,26.19104747763928,24.89170258738116,25.76023820173019
2019-06-22 23:30:00,26.061043,26.437090779042883,26.17984454957089,24.97070047098984,25.797314613028863
2019-06-22 23:40:00,25.9664396,26.35718964061809,26.06192896945114,24.58350096828011,25.604013579626013
2019-06-23 00:00:00,25.8314567,26.24160269738328,25.943068275611218,24.429645015104292,25.490659257908668
2019-06-23 00:10:00,25.7472366,26.17609661613672,25.801512924537175,24.052647115645986,25.23087644266524
2019-06-23 00:20:00,25.6491721,26.102425797157586,25.68393702436759,23.92093563736304,25.07099054773416
2019-06-23 00:30:00,25.6180222,26.078415052327642,25.707860371601825,24.159125625296703,25.178203200991025
2019-06-23 00:40:00,25.6364814,26.02569910714227,25.664008948388183,24.10320592968065,25.142221974920385
2019-06-23 00:50:00,25.6191759,25.97198561814005,25.6179156273607,24.10498075718676,25.10937139324069
2019-06-23 01:00:00,25.4622727,25.923960285955797,25.52121612664176,23.8326962427864,24.94233501231784
2019-06-23 01:10:00,25.4334302,25.8502582135869,25.407081590101495,23.56670496347578,24.772441933195427
2019-06-23 01:20:00,25.4253543,25.74110837251293,25.29973819245544,23.55723405526528,24.688159846349425
2019-06-23 01:30:00,25.3653619,25.679198163656373,25.31743242140436,23.81838538886292,24.814189730600788
2019-06-23 01:40:00,25.4115099,25.64369778116112,25.34363460693081,24.10346263081713,24.932751600401705
2019-06-23 01:50:00,25.3411342,25.655404133354487,25.354910479263587,24.16157264269414,24.952797070494608
2019-06-23 02:00:00,25.258067800000003,25.659997385065452,25.37209229859542,24.252536940107987,24.98989768227496
2019-06-23 02:10:00,25.2742196,25.62513613199163,25.35717881154526,24.25809290228084,24.982237660205687
2019-06-23 02:20:00,25.1219312,25.58277591710351,25.2841746182496,23.92137785242596,24.83119406226292
2019-06-23 02:30:00,25.0907813,25.50474138915034,25.16160139870621,23.56313573963039,24.628278447292946
2019-06-23 02:40:00,25.0054075,25.424819553594357,25.033269260763817,23.343719255806587,24.44456851808978
2019-06-23 02:50:00,24.9442614,25.382967504233097,25.0028800633544,23.473876981615188,24.45253394747948
2019-06-23 03:00:00,24.976565,25.397240570381147,25.05263495503468,23.623397467520245,24.533016596184215
2019-06-23 03:10:00,24.9096504,25.37298869589052,25.061933699873173,23.67675526196982,24.562743662087
2019-06-23 03:20:00,24.883115300000004,25.34699464058409,25.045652124425704,23.6770297073734,24.549927472518437
2019-06-23 03:30:00,24.8000489,25.302295031190383,25.028119575730017,23.73662906843994,24.5731746983395
2019-06-23 03:40:00,24.939646600000003,25.220297804711933,24.987686349733067,23.860557689886726,24.60460717443214
2019-06-23 03:50:00,24.9165726,25.150882885571267,24.937218372458748,23.86761886992843,24.59322610537083
2019-06-23 04:00:00,24.9165726,25.101492361691257,24.886602406472484,23.77725906348287,24.543039786873724
2019-06-23 04:10:00,24.9315707,25.052978466956848,24.826457871001015,23.62368436810667,24.456270882027855
2019-06-23 04:20:00,24.8138933,25.039212850120137,24.82152961283632,23.615136466329773,24.45326136008144
2019-06-23 04:30:00,24.8819616,24.978566211489337,24.749038544019466,23.50500613753002,24.365715563797
2019-06-23 04:40:00,24.7862045,24.9037853805854,24.65936223543093,23.306855920876348,24.24033304978397
2019-06-23 04:50:00,24.8012026,24.832470648892436,24.58551300145042,23.24443171204186,24.15918141299064
2019-06-23 05:00:00,24.9811798,24.779070563644215,24.401495023413744,22.40599261523085,23.723852074114
2019-06-23 05:10:00,24.3858706,24.7262377530093,24.15904083298119,22.14966886891273,23.215519726253007
2019-06-23 05:20:00,23.7790244,24.67881755658769,24.126812412197857,22.28983077540923,23.267671794671934
2019-06-23 05:30:00,23.5309789,24.58488680633753,24.04856405190874,21.893963507056455,23.200298263194117
2019-06-23 05:40:00,23.5402085,24.469649187563448,24.005686917241448,22.025882906288277,23.26680316467916
2019-06-23 05:50:00,23.8736278,24.379740273227196,23.991965173147133,22.2795589561706,23.36052553073591
2019-06-23 06:00:00,23.8724741,24.32035444572241,23.97276693117648,22.34100551150327,23.38319559474617
2019-06-23 06:10:00,23.949772,24.2520222844332,23.892457584204376,22.125631857720133,23.26717434273037
2019-06-23 06:20:00,23.7917151,24.14783585298276,23.61546723667316,21.169208046598406,22.765385066762246
2019-06-23 06:30:00,23.5771269,24.029886800852267,23.369256996550646,20.64607455236347,22.12794828219796
2019-06-23 06:40:00,23.3798442,23.955518254163596,23.063173761489484,20.036042576046796,21.76871449789865
2019-06-23 06:50:00,23.4467588,23.957738432800173,22.988136830180917,20.50267490461768,21.904403313149302
2019-06-23 07:00:00,23.3556165,23.95266161885564,23.09909976400449,20.70901152094916,22.091843791293037
2019-06-23 07:10:00,23.3279277,23.97989872536353,23.22820320153677,21.04014109446551,22.32705859365512
2019-06-23 07:20:00,23.3763831,23.996902053911967,23.375309141968877,21.405696283181683,22.58735097255244
2019-06-23 07:30:00,23.4894457,24.05099633445809,23.68094238781911,22.07584392724093,23.11208966103467
2019-06-23 07:40:00,23.6417341,24.06468360695364,23.8033182447904,22.29182850867698,23.329206607454495
2019-06-23 07:50:00,23.6013546,24.04832206319571,23.805454859463424,22.409958454175328,23.37091962673892
2019-06-23 08:00:00,23.7109561,24.022903240797174,23.757399902771535,22.34470399737563,23.30790906305388
2019-06-23 08:10:00,23.8170965,24.01486521622128,23.73760672515336,22.31772485023356,23.27828206672573
2019-06-23 08:20:00,23.8540149,24.022275909718022,23.750560041459064,22.347686926810677,23.297693594395653
