tiempo,PMV_0001EB,PPD_0001EB,PMV_001EB,PPD_001EB,PMV_01EB,PPD_01EB,PMV_003EB,PPD_003EB
2019-05-03 05:20:00,-1.391525221249432,45.06065534168185,-1.794504413914058,66.73586881428949,-2.489198759431792,93.20309151377504,-2.0328920647236126,78.22591822045021
2019-05-03 05:30:00,-1.4376898646434713,47.530182705004584,-1.844548519508329,69.29707551809177,-2.6220691756320695,95.64715154749564,-2.0998429691800573,81.06178518633628
2019-05-03 05:40:00,-1.46573107764563,49.0425771526353,-1.8814848285606145,71.14356264118643,-2.7077049235239308,96.82928259944984,-2.157396434121285,83.3346861813645
2019-05-03 05:50:00,-1.4916658297195682,50.44761671609368,-1.9133302460588584,72.70174966948144,-2.7519134460699757,97.33356168094056,-2.200720640015305,84.93973481473911
2019-05-03 06:00:00,-1.5017923494112488,50.997508853638976,-1.911913352666583,72.63312855482567,-2.7019150791729367,96.75813411573976,-2.182867846301084,84.2895754923649
2019-05-03 06:10:00,-1.4974162222402996,50.75979970933724,-1.8818921554714945,71.1636975865696,-2.6002783394022786,95.29953832327396,-2.1175984765749094,81.77972983998416
2019-05-03 06:20:00,-1.5072907640253483,51.29633072068373,-1.8772785632865907,70.93533899218572,-2.5075223808530858,93.58786095119488,-2.0944436530524015,80.84056001837163
2019-05-03 06:30:00,-1.5376559267814107,52.94892055696791,-1.938014550225632,73.88615586120835,-2.754638743999456,97.36246496422513,-2.211301952276288,85.31756913767781
2019-05-03 06:40:00,-1.5499614621825337,53.61936372498471,-1.966141264928246,75.20913457663212,-2.837449510041203,98.12968741579508,-2.2628529679523295,87.07740366993028
2019-05-03 06:50:00,-1.5172808562826317,51.83964283622291,-1.8928816048974688,71.70496293444305,-2.5401678560506897,94.23448481470128,-2.1191242940084507,81.84073736174744
2019-05-03 07:00:00,-1.492950169535112,50.51732414774588,-1.84119387009874,69.12743072684503,-2.4446020077749924,92.19928840777752,-2.036734187474629,78.39398434293538
2019-05-03 07:10:00,-1.494955859750293,50.62620385660733,-1.868977698947116,70.5228344455684,-2.6047541581917217,95.3725642686626,-2.110006753035143,81.47455976881467
2019-05-03 07:20:00,-1.4632264419684815,48.90717728799856,-1.8374039034174805,68.93540083651853,-2.572621820060023,94.82925466524193,-2.076473579995453,80.09466434222786
2019-05-03 07:30:00,-1.4184402177775004,46.49701362088023,-1.7854685740298986,66.2669257917889,-2.464808417682703,92.66605649415096,-2.011131559764419,77.26231180341429
2019-05-03 07:40:00,-1.3590882837686478,43.344463917208024,-1.7130425104157037,62.44874846612329,-2.3095007194440544,88.55289984441073,-1.9197132937741537,73.01004191764905
2019-05-03 07:50:00,-1.2879420673801454,39.64979402247069,-1.6141119667389245,57.112876010711766,-2.106789402289803,81.34441570208332,-1.812234273863755,67.65047981718365
2019-05-03 08:00:00,-1.215383164106064,36.0026033676428,-1.515337617128017,51.73392434730459,-1.8932098715140864,71.72107222058749,-1.6054968709971524,56.64439862599019
2019-05-03 08:10:00,-1.163367140127317,33.47703125351195,-1.4403598380558504,47.673832445583145,-1.7949681731551241,66.75988686402576,-1.491599506554214,50.44401732241069
2019-05-03 08:20:00,-1.116073481664172,31.25306361494629,-1.379445816288094,44.41952327094466,-1.6939009088043104,61.4248705828627,-1.439014427105254,47.6014367065269
2019-05-03 08:30:00,-1.0740719251187985,29.340189640593735,-1.332297405187534,41.94107646893762,-1.5989765360486485,56.28961125238102,-1.4069620473785818,45.88321414242927
2019-05-03 08:40:00,-1.0288281691948868,27.349111269809242,-1.2839786155358033,39.447181752225376,-1.5138739499282037,51.65430684796308,-1.3598193304728736,43.38294527495037
2019-05-03 08:50:00,-0.9888931269941926,25.65433208434239,-1.2448699967821177,37.46838960206752,-1.4718798759444525,49.37521273282668,-1.319966289645313,41.29986315827008
2019-05-03 09:00:00,0.5800356807469818,12.049781318434512,0.3396043107063367,7.39897077640336,0.1668089665489621,5.576704855116674,0.2892640087293015,6.738288175173281
2019-05-03 09:10:00,0.697752226034326,15.238379551736545,0.4551300331409142,9.323190690549268,0.2516098839467607,6.314090693332574,0.3982716093866408,8.304811691901165
2019-05-03 09:20:00,0.7645583065787228,17.314319070152067,0.5233386730941524,10.728476583062788,0.3310494603759647,7.279119737008656,0.467701178419738,9.567102835304624
2019-05-03 09:30:00,0.8898854718429439,21.71969231788549,0.6502416855257516,13.879158374647972,0.4544138228580799,9.309499257220525,0.5934972741977388,12.383979350803388
2019-05-03 09:40:00,0.9513443998146972,24.116457031802042,0.7094501433453236,15.588014588688324,0.4834502304934885,9.8822847902823,0.6437769999305027,13.701767483962158
2019-05-03 09:50:00,0.9644888002032864,24.64856958832631,0.7196139851057461,15.896588933653945,0.4603234074524494,9.423130354784035,0.6438413407247963,13.703524066808086
2019-05-03 10:00:00,0.9758587321615996,25.114287467526083,0.7201648952606441,15.9134417128882,0.3931649987253495,8.22012893998054,0.6229589229839911,13.142836606764476
2019-05-03 10:10:00,1.0243037362341447,27.154101493167815,0.771209054275977,17.531456829366576,0.4779879484097851,9.771757897601873,0.6786695964240366,14.680710294556876
2019-05-03 10:20:00,1.071654978710543,29.231971845660624,0.8257538912019468,19.383133403023397,0.5957561713738645,12.44082936462972,0.745127239845284,16.69075207561021
2019-05-03 10:30:00,1.1084459130735653,30.901217704119745,0.8622524101084764,20.69202573230952,0.6263764681403121,13.23330209218412,0.7793749577490457,17.800641386592517
2019-05-03 10:40:00,1.139430644122093,32.34244280451145,0.8877899434545288,21.640661940448357,0.6195651424297841,13.053501725921308,0.7948319291680516,18.31793588136488
2019-05-03 10:50:00,1.160463507546598,33.3384410801479,0.9097837622572098,22.479043267922265,0.6570888917415247,14.06902127100146,0.8199053825656851,19.17857471111023
2019-05-03 11:00:00,1.203583923781966,35.42278112107143,0.9497253228644352,24.051382856398178,0.6919995411635935,15.068606441802686,0.8561653676218268,20.469882940170397
