tiempo,ws,wd
2019-06-17 09:00:00,2.405,150.7
2019-06-17 09:10:00,0.755,260.6
2019-06-17 09:20:00,1.292,211.3
2019-06-17 09:30:00,2.393,163.2
2019-06-17 09:40:00,2.378,117.5
2019-06-17 09:50:00,1.353,125.0
2019-06-17 10:00:00,1.832,155.1
2019-06-17 10:10:00,1.732,140.7
2019-06-17 10:20:00,1.33,177.8
2019-06-17 10:30:00,2.288,163.8
2019-06-17 10:40:00,2.37,179.8
2019-06-17 10:50:00,3.473,220.2
2019-06-17 11:00:00,4.072,194.9
2019-06-17 11:10:00,2.338,155.2
2019-06-17 11:20:00,1.592,69.38
2019-06-17 11:30:00,3.102,136.7
2019-06-17 11:40:00,2.627,173.7
2019-06-17 11:50:00,3.327,102.1
2019-06-17 12:00:00,2.008,157.5
2019-06-17 12:10:00,4.207,143.7
2019-06-17 12:20:00,3.845,140.7
2019-06-17 12:30:00,2.795,178.9
2019-06-17 12:40:00,2.935,127.3
2019-06-17 12:50:00,2.195,209.7
2019-06-17 13:00:00,3.295,188.9
2019-06-17 13:10:00,2.758,167.5
2019-06-17 13:20:00,1.082,167.9
2019-06-17 13:30:00,3.213,214.2
2019-06-17 13:40:00,1.653,210.3
2019-06-17 13:50:00,3.052,211.5
2019-06-17 14:00:00,2.54,230.4
2019-06-17 14:10:00,3.817,213.8
2019-06-17 14:20:00,4.007,195.8
2019-06-17 14:30:00,4.525,209.7
2019-06-17 14:40:00,4.027,221.8
2019-06-17 14:50:00,1.95,1.525
2019-06-17 15:00:00,3.078,251.0
2019-06-17 15:10:00,2.528,231.5
2019-06-17 15:20:00,2.462,183.5
2019-06-17 15:30:00,3.928,230.8
2019-06-17 15:40:00,1.732,189.2
2019-06-17 15:50:00,3.1,150.5
2019-06-17 16:00:00,3.452,206.8
2019-06-17 16:10:00,1.398,223.6
2019-06-17 16:20:00,3.522,206.0
2019-06-17 16:30:00,1.768,203.9
2019-06-17 16:40:00,2.81,227.2
2019-06-17 16:50:00,2.8,259.3
2019-06-17 17:00:00,2.002,290.5
2019-06-17 17:10:00,2.488,282.3
2019-06-17 17:20:00,1.772,254.3
2019-06-17 17:30:00,1.658,274.1
2019-06-17 17:40:00,2.74,295.2
2019-06-17 17:50:00,2.067,253.7
2019-06-17 18:00:00,1.453,265.8
2019-06-17 18:10:00,1.47,309.8
2019-06-17 18:20:00,1.873,316.7
2019-06-17 18:30:00,1.265,14.73
2019-06-17 18:40:00,1.535,352.0
2019-06-17 18:50:00,1.252,338.4
2019-06-17 19:00:00,0.517,309.9
2019-06-17 19:10:00,0.722,329.0
2019-06-17 19:20:00,0.69,339.2
2019-06-17 19:30:00,1.008,341.0
2019-06-17 19:40:00,0.567,47.48
2019-06-17 19:50:00,0.7,30.0
2019-06-17 20:00:00,0.702,45.35
2019-06-17 20:10:00,4.03,136.5
2019-06-17 20:20:00,8.99,76.17
2019-06-17 20:30:00,9.14,83.9
2019-06-17 20:40:00,5.008,79.34
2019-06-17 20:50:00,5.68,44.88
2019-06-17 21:00:00,7.518,301.3
2019-06-17 21:10:00,4.272,284.1
2019-06-17 21:20:00,5.698,291.3
2019-06-17 21:30:00,3.93,295.1
2019-06-17 21:40:00,3.517,308.3
2019-06-17 21:50:00,3.007,310.0
2019-06-17 22:00:00,1.918,285.3
2019-06-17 22:10:00,3.103,237.1
2019-06-17 22:20:00,3.132,242.7
2019-06-17 22:30:00,2.715,264.2
2019-06-17 22:40:00,2.673,265.5
2019-06-17 22:50:00,0.893,303.7
2019-06-17 23:00:00,0.685,39.5
2019-06-17 23:10:00,0.337,33.21
2019-06-17 23:20:00,0.537,173.8
2019-06-17 23:30:00,0.62,66.86
2019-06-17 23:40:00,1.183,282.3
2019-06-17 23:50:00,0.777,24.16
2019-06-18 00:00:00,0.413,60.14
2019-06-18 00:10:00,0.435,114.5
2019-06-18 00:20:00,1.212,227.7
2019-06-18 00:30:00,1.325,164.2
2019-06-18 00:40:00,0.965,139.8
2019-06-18 00:50:00,1.312,160.0
2019-06-18 01:00:00,1.178,185.2
2019-06-18 01:10:00,0.832,176.3
2019-06-18 01:20:00,0.482,112.6
2019-06-18 01:30:00,1.875,72.67
2019-06-18 01:40:00,0.528,112.0
2019-06-18 01:50:00,1.738,87.5
2019-06-18 02:00:00,0.96,112.6
2019-06-18 02:10:00,0.572,83.7
2019-06-18 02:20:00,1.128,271.3
2019-06-18 02:30:00,1.065,313.5
2019-06-18 02:40:00,1.135,316.3
2019-06-18 02:50:00,0.84,302.8
2019-06-18 03:00:00,0.578,335.9
2019-06-18 03:10:00,0.233,314.8
2019-06-18 03:20:00,1.027,268.2
2019-06-18 03:30:00,0.763,229.1
2019-06-18 03:40:00,0.472,207.0
2019-06-18 03:50:00,1.837,128.8
2019-06-18 04:00:00,1.523,151.8
2019-06-18 04:10:00,0.463,186.1
2019-06-18 04:20:00,0.492,204.4
2019-06-18 04:30:00,0.103,114.8
2019-06-18 04:40:00,0.932,131.5
2019-06-18 04:50:00,0.602,141.2
2019-06-18 05:00:00,1.328,112.7
2019-06-18 05:10:00,0.962,79.2
2019-06-18 05:20:00,0.493,3.633
2019-06-18 05:30:00,0.317,215.0
2019-06-18 05:40:00,0.522,126.7
2019-06-18 05:50:00,0.242,339.2
2019-06-18 06:00:00,0.458,207.2
2019-06-18 06:10:00,0.462,237.3
2019-06-18 06:20:00,0.283,212.5
2019-06-18 06:30:00,0.592,304.2
2019-06-18 06:40:00,0.57,278.3
2019-06-18 06:50:00,0.998,288.0
2019-06-18 07:00:00,0.878,298.2
2019-06-18 07:10:00,1.093,276.2
2019-06-18 07:20:00,1.252,277.5
2019-06-18 07:30:00,0.672,260.4
2019-06-18 07:40:00,0.398,168.0
2019-06-18 07:50:00,1.303,173.8
2019-06-18 08:00:00,1.368,180.3
2019-06-18 08:10:00,1.575,171.5
2019-06-18 08:20:00,1.667,184.2
2019-06-18 08:30:00,1.688,198.0
2019-06-18 08:40:00,1.497,156.2
2019-06-18 08:50:00,0.965,159.6
2019-06-18 09:00:00,1.138,156.7
2019-06-18 09:10:00,1.028,121.2
2019-06-18 09:20:00,1.685,99.4
2019-06-18 09:30:00,1.603,174.0
2019-06-18 09:40:00,1.752,127.0
2019-06-18 09:50:00,1.727,150.3
2019-06-18 10:00:00,1.81,197.9
2019-06-18 10:10:00,0.832,179.2
2019-06-18 10:20:00,1.34,205.5
2019-06-18 10:30:00,1.953,181.3
2019-06-18 10:40:00,0.507,161.3
2019-06-18 10:50:00,1.565,242.8
2019-06-18 11:00:00,0.722,255.6
2019-06-18 11:10:00,1.23,233.9
2019-06-18 11:20:00,1.323,163.9
2019-06-18 11:30:00,1.477,184.6
2019-06-18 11:40:00,1.303,135.4
2019-06-18 11:50:00,1.807,155.8
2019-06-18 12:00:00,2.415,178.9
2019-06-18 12:10:00,2.707,186.0
2019-06-18 12:20:00,3.012,173.8
2019-06-18 12:30:00,3.148,201.3
2019-06-18 12:40:00,1.587,259.7
2019-06-18 12:50:00,3.262,203.8
2019-06-18 13:00:00,3.083,221.8
2019-06-18 13:10:00,2.968,206.5
2019-06-18 13:20:00,3.453,175.3
2019-06-18 13:30:00,2.175,203.7
2019-06-18 13:40:00,2.61,213.7
2019-06-18 13:50:00,2.75,213.5
2019-06-18 14:00:00,2.672,172.3
2019-06-18 14:10:00,3.842,165.2
2019-06-18 14:20:00,2.073,186.9
2019-06-18 14:30:00,1.925,232.6
2019-06-18 14:40:00,2.702,220.7
2019-06-18 14:50:00,2.278,199.5
2019-06-18 15:00:00,1.882,200.6
2019-06-18 15:10:00,2.785,205.8
2019-06-18 15:20:00,1.055,165.6
2019-06-18 15:30:00,2.587,192.0
2019-06-18 15:40:00,1.202,109.7
2019-06-18 15:50:00,1.86,221.9
2019-06-18 16:00:00,1.373,179.7
2019-06-18 16:10:00,1.415,180.3
2019-06-18 16:20:00,2.353,195.2
2019-06-18 16:30:00,2.115,126.2
2019-06-18 16:40:00,2.135,166.9
2019-06-18 16:50:00,1.048,165.3
2019-06-18 17:00:00,2.175,174.7
2019-06-18 17:10:00,0.372,257.5
2019-06-18 17:20:00,0.432,231.3
2019-06-18 17:30:00,0.452,274.1
2019-06-18 17:40:00,1.958,228.4
2019-06-18 17:50:00,2.575,257.3
2019-06-18 18:00:00,2.162,202.7
2019-06-18 18:10:00,2.098,204.4
2019-06-18 18:20:00,2.457,205.3
2019-06-18 18:30:00,2.855,222.7
2019-06-18 18:40:00,1.76,192.2
2019-06-18 18:50:00,1.167,188.7
2019-06-18 19:00:00,1.14,176.7
2019-06-18 19:10:00,1.48,190.5
2019-06-18 19:20:00,1.957,206.0
2019-06-18 19:30:00,1.468,195.0
2019-06-18 19:40:00,1.16,204.8
2019-06-18 19:50:00,1.538,292.8
2019-06-18 20:00:00,2.092,308.3
2019-06-18 20:10:00,2.002,294.3
2019-06-18 20:20:00,1.86,307.0
2019-06-18 20:30:00,1.71,311.0
2019-06-18 20:40:00,1.777,313.2
2019-06-18 20:50:00,1.908,356.3
2019-06-18 21:00:00,1.155,2.505
2019-06-18 21:10:00,0.95,337.5
2019-06-18 21:20:00,1.68,345.7
2019-06-18 21:30:00,1.01,309.0
2019-06-18 21:40:00,1.902,342.0
2019-06-18 21:50:00,0.865,0.71
2019-06-18 22:00:00,1.3,16.0
2019-06-18 22:10:00,0.647,36.26
2019-06-18 22:20:00,0.683,295.8
2019-06-18 22:30:00,1.995,286.8
2019-06-18 22:40:00,1.43,340.6
2019-06-18 22:50:00,0.743,13.27
2019-06-18 23:00:00,0.702,325.0
2019-06-18 23:10:00,0.7,338.5
2019-06-18 23:20:00,1.393,292.7
2019-06-18 23:30:00,1.198,343.0
2019-06-18 23:40:00,2.145,273.0
2019-06-18 23:50:00,1.962,297.3
2019-06-19 00:00:00,1.617,2.833
2019-06-19 00:10:00,2.433,359.3
2019-06-19 00:20:00,1.598,36.5
2019-06-19 00:30:00,2.135,35.5
2019-06-19 00:40:00,3.918,79.58
2019-06-19 00:50:00,3.3,64.38
2019-06-19 01:00:00,1.847,35.54
2019-06-19 01:10:00,2.907,26.33
2019-06-19 01:20:00,3.295,38.33
2019-06-19 01:30:00,0.485,63.06
2019-06-19 01:40:00,3.805,23.34
2019-06-19 01:50:00,1.658,40.4
2019-06-19 02:00:00,1.332,19.32
2019-06-19 02:10:00,2.89,39.67
2019-06-19 02:20:00,1.675,23.47
2019-06-19 02:30:00,2.407,37.66
2019-06-19 02:40:00,2.182,10.01
2019-06-19 02:50:00,1.353,49.09
2019-06-19 03:00:00,1.69,15.99
2019-06-19 03:10:00,1.65,341.1
2019-06-19 03:20:00,0.758,46.73
2019-06-19 03:30:00,1.392,44.16
2019-06-19 03:40:00,1.382,42.51
2019-06-19 03:50:00,1.897,357.2
2019-06-19 04:00:00,1.507,40.81
2019-06-19 04:10:00,2.013,37.5
2019-06-19 04:20:00,0.892,62.5
2019-06-19 04:30:00,0.113,275.2
2019-06-19 04:40:00,0.248,19.78
2019-06-19 04:50:00,0.548,236.2
2019-06-19 05:00:00,0.768,215.3
2019-06-19 05:10:00,1.872,136.7
2019-06-19 05:20:00,1.32,135.8
2019-06-19 05:30:00,1.435,167.6
2019-06-19 05:40:00,1.882,141.5
2019-06-19 05:50:00,1.477,125.3
2019-06-19 06:00:00,1.4,118.3
2019-06-19 06:10:00,1.39,92.5
2019-06-19 06:20:00,1.713,52.67
2019-06-19 06:30:00,1.68,59.28
2019-06-19 06:40:00,1.197,65.71
2019-06-19 06:50:00,0.942,57.45
2019-06-19 07:00:00,0.89,61.17
2019-06-19 07:10:00,0.907,37.77
2019-06-19 07:20:00,2.085,41.18
2019-06-19 07:30:00,2.195,47.75
2019-06-19 07:40:00,1.23,21.35
2019-06-19 07:50:00,2.743,16.29
2019-06-19 08:00:00,2.667,32.99
2019-06-19 08:10:00,1.833,49.21
2019-06-19 08:20:00,0.543,78.3
2019-06-19 08:30:00,0.613,252.7
2019-06-19 08:40:00,1.447,319.2
2019-06-19 08:50:00,0.66,316.8
2019-06-19 09:00:00,0.685,140.9
2019-06-19 09:10:00,0.668,251.4
2019-06-19 09:20:00,2.782,206.2
2019-06-19 09:30:00,2.1,167.7
2019-06-19 09:40:00,2.04,193.8
2019-06-19 09:50:00,1.223,211.9
2019-06-19 10:00:00,2.205,173.2
2019-06-19 10:10:00,1.8,222.3
2019-06-19 10:20:00,0.915,60.12
2019-06-19 10:30:00,1.702,208.8
2019-06-19 10:40:00,3.425,198.2
2019-06-19 10:50:00,1.132,178.8
2019-06-19 11:00:00,2.173,198.7
2019-06-19 11:10:00,1.885,191.9
2019-06-19 11:20:00,0.565,71.75
2019-06-19 11:30:00,2.863,204.3
2019-06-19 11:40:00,1.812,174.8
2019-06-19 11:50:00,2.775,167.3
2019-06-19 12:00:00,2.472,151.5
2019-06-19 12:10:00,0.995,29.37
2019-06-19 12:20:00,2.837,273.5
2019-06-19 12:30:00,2.008,154.2
2019-06-19 12:40:00,2.538,146.2
2019-06-19 12:50:00,2.463,166.3
2019-06-19 13:00:00,2.733,240.8
2019-06-19 13:10:00,2.652,204.7
2019-06-19 13:20:00,2.775,168.0
2019-06-19 13:30:00,2.628,224.4
2019-06-19 13:40:00,2.732,199.2
2019-06-19 13:50:00,3.352,227.8
2019-06-19 14:00:00,2.178,171.6
2019-06-19 14:10:00,2.64,206.4
2019-06-19 14:20:00,1.428,106.1
2019-06-19 14:30:00,3.405,246.6
2019-06-19 14:40:00,3.44,193.3
2019-06-19 14:50:00,1.508,207.7
2019-06-19 15:00:00,2.792,154.0
2019-06-19 15:10:00,3.112,237.4
2019-06-19 15:20:00,2.837,198.8
2019-06-19 15:30:00,3.727,198.2
2019-06-19 15:40:00,2.548,252.0
2019-06-19 15:50:00,2.547,233.6
2019-06-19 16:00:00,4.515,210.8
2019-06-19 16:10:00,3.625,222.1
2019-06-19 16:20:00,3.525,237.5
2019-06-19 16:30:00,3.565,224.0
2019-06-19 16:40:00,3.6,217.8
2019-06-19 16:50:00,4.107,255.1
2019-06-19 17:00:00,3.158,257.0
2019-06-19 17:10:00,3.518,224.4
2019-06-19 17:20:00,3.348,218.4
2019-06-19 17:30:00,3.843,222.7
2019-06-19 17:40:00,3.178,248.2
2019-06-19 17:50:00,3.268,213.7
2019-06-19 18:00:00,2.04,228.3
2019-06-19 18:10:00,2.902,235.3
2019-06-19 18:20:00,1.857,237.2
2019-06-19 18:30:00,2.672,262.9
2019-06-19 18:40:00,3.08,257.6
2019-06-19 18:50:00,2.302,261.8
2019-06-19 19:00:00,2.273,245.3
2019-06-19 19:10:00,1.91,261.2
2019-06-19 19:20:00,2.192,274.8
2019-06-19 19:30:00,1.915,271.7
2019-06-19 19:40:00,1.65,343.3
2019-06-19 19:50:00,1.54,342.2
2019-06-19 20:00:00,2.162,324.0
2019-06-19 20:10:00,2.488,335.3
2019-06-19 20:20:00,2.373,347.3
2019-06-19 20:30:00,2.078,322.3
2019-06-19 20:40:00,1.472,329.7
2019-06-19 20:50:00,1.187,271.3
2019-06-19 21:00:00,1.032,45.85
2019-06-19 21:10:00,2.73,333.8
2019-06-19 21:20:00,1.918,338.3
2019-06-19 21:30:00,2.288,342.5
2019-06-19 21:40:00,1.68,343.0
2019-06-19 21:50:00,1.323,345.8
2019-06-19 22:00:00,1.915,330.2
2019-06-19 22:10:00,2.288,337.5
2019-06-19 22:20:00,1.897,344.5
2019-06-19 22:30:00,0.992,324.7
2019-06-19 22:40:00,1.745,318.5
2019-06-19 22:50:00,1.575,311.7
2019-06-19 23:00:00,1.71,324.7
2019-06-19 23:10:00,2.167,338.5
2019-06-19 23:20:00,2.382,348.2
2019-06-19 23:30:00,0.73,95.5
2019-06-19 23:40:00,1.198,45.31
2019-06-19 23:50:00,0.893,15.98
2019-06-20 00:00:00,1.437,357.5
2019-06-20 00:10:00,0.767,279.4
2019-06-20 00:20:00,1.055,208.0
2019-06-20 00:30:00,0.518,321.0
2019-06-20 00:40:00,0.782,123.8
2019-06-20 00:50:00,0.738,190.0
2019-06-20 01:00:00,1.183,192.5
2019-06-20 01:10:00,1.49,179.9
2019-06-20 01:20:00,0.322,248.3
2019-06-20 01:30:00,0.742,355.2
2019-06-20 01:40:00,1.87,4.999
2019-06-20 01:50:00,1.413,0.833
2019-06-20 02:00:00,2.355,342.0
2019-06-20 02:10:00,2.638,337.0
2019-06-20 02:20:00,1.9,332.7
2019-06-20 02:30:00,1.718,348.3
2019-06-20 02:40:00,1.447,15.5
2019-06-20 02:50:00,1.807,358.8
2019-06-20 03:00:00,2.678,344.7
2019-06-20 03:10:00,2.593,342.8
2019-06-20 03:20:00,1.863,342.8
2019-06-20 03:30:00,1.565,329.0
2019-06-20 03:40:00,1.645,287.8
2019-06-20 03:50:00,1.192,320.3
2019-06-20 04:00:00,0.437,4.669
2019-06-20 04:10:00,4.047,159.8
2019-06-20 04:20:00,1.833,212.3
2019-06-20 04:30:00,0.607,68.24
2019-06-20 04:40:00,0.683,54.24
2019-06-20 04:50:00,0.575,6.657
2019-06-20 05:00:00,0.838,337.7
2019-06-20 05:10:00,1.203,80.9
2019-06-20 05:20:00,1.893,342.7
2019-06-20 05:30:00,1.012,5.041
2019-06-20 05:40:00,1.447,165.7
2019-06-20 05:50:00,0.512,192.8
2019-06-20 06:00:00,0.102,319.9
2019-06-20 06:10:00,2.127,147.2
2019-06-20 06:20:00,0.847,104.2
2019-06-20 06:30:00,0.958,184.5
2019-06-20 06:40:00,0.695,145.7
2019-06-20 06:50:00,0.528,213.4
2019-06-20 07:00:00,0.567,282.8
2019-06-20 07:10:00,1.375,292.0
2019-06-20 07:20:00,1.915,328.5
2019-06-20 07:30:00,2.31,338.3
2019-06-20 07:40:00,0.94,13.0
2019-06-20 07:50:00,1.717,326.0
2019-06-20 08:00:00,0.608,343.4
2019-06-20 08:10:00,1.288,185.9
2019-06-20 08:20:00,2.02,187.8
2019-06-20 08:30:00,1.448,229.2
2019-06-20 08:40:00,1.477,169.8
2019-06-20 08:50:00,2.11,237.2
2019-06-20 09:00:00,2.318,188.0
2019-06-20 09:10:00,1.115,160.9
2019-06-20 09:20:00,2.5,178.6
2019-06-20 09:30:00,2.478,121.3
2019-06-20 09:40:00,1.432,147.0
2019-06-20 09:50:00,1.527,149.4
2019-06-20 10:00:00,0.92,220.7
2019-06-20 10:10:00,0.717,33.51
2019-06-20 10:20:00,2.29,164.2
2019-06-20 10:30:00,2.093,175.1
2019-06-20 10:40:00,1.682,168.1
2019-06-20 10:50:00,2.398,203.8
2019-06-20 11:00:00,4.002,125.5
2019-06-20 11:10:00,1.56,166.6
2019-06-20 11:20:00,3.275,194.0
2019-06-20 11:30:00,2.997,184.5
2019-06-20 11:40:00,2.335,196.2
2019-06-20 11:50:00,2.317,223.9
2019-06-20 12:00:00,2.455,263.6
2019-06-20 12:10:00,2.58,240.2
2019-06-20 12:20:00,2.378,186.5
2019-06-20 12:30:00,0.97,211.0
2019-06-20 12:40:00,1.305,125.5
2019-06-20 12:50:00,1.7,218.5
2019-06-20 13:00:00,1.968,136.7
2019-06-20 13:10:00,1.223,78.28
2019-06-20 13:20:00,1.155,97.4
2019-06-20 13:30:00,2.363,95.2
2019-06-20 13:40:00,1.993,111.5
2019-06-20 13:50:00,2.162,255.2
2019-06-20 14:00:00,1.298,151.7
2019-06-20 14:10:00,3.285,224.5
2019-06-20 14:20:00,3.463,224.5
2019-06-20 14:30:00,3.33,279.0
2019-06-20 14:40:00,3.392,240.4
2019-06-20 14:50:00,3.285,212.7
2019-06-20 15:00:00,1.952,240.7
2019-06-20 15:10:00,2.51,292.6
2019-06-20 15:20:00,1.797,267.8
2019-06-20 15:30:00,1.775,260.3
2019-06-20 15:40:00,2.657,290.5
2019-06-20 15:50:00,1.733,288.7
2019-06-20 16:00:00,0.858,289.2
2019-06-20 16:10:00,2.32,289.5
2019-06-20 16:20:00,1.072,282.5
2019-06-20 16:30:00,1.05,305.9
2019-06-20 16:40:00,1.707,281.8
2019-06-20 16:50:00,2.035,285.1
2019-06-20 17:00:00,2.845,246.2
2019-06-20 17:10:00,1.513,292.0
2019-06-20 17:20:00,1.097,256.5
2019-06-20 17:30:00,2.162,230.3
2019-06-20 17:40:00,3.008,201.0
2019-06-20 17:50:00,3.275,177.3
2019-06-20 18:00:00,2.65,201.4
2019-06-20 18:10:00,1.91,247.4
2019-06-20 18:20:00,2.71,249.1
2019-06-20 18:30:00,1.847,271.8
2019-06-20 18:40:00,1.968,271.8
2019-06-20 18:50:00,1.742,251.8
2019-06-20 19:00:00,1.378,266.7
2019-06-20 19:10:00,1.753,245.4
2019-06-20 19:20:00,1.588,305.1
2019-06-20 19:30:00,1.998,293.3
2019-06-20 19:40:00,1.255,308.0
2019-06-20 19:50:00,1.553,320.9
2019-06-20 20:00:00,1.358,327.5
2019-06-20 20:10:00,1.668,349.2
2019-06-20 20:20:00,1.01,352.7
2019-06-20 20:30:00,1.635,341.7
2019-06-20 20:40:00,1.79,335.8
2019-06-20 20:50:00,1.438,7.333
2019-06-20 21:00:00,0.725,213.7
2019-06-20 21:10:00,1.598,330.2
2019-06-20 21:20:00,1.82,257.7
2019-06-20 21:30:00,1.997,267.8
2019-06-20 21:40:00,1.058,306.7
2019-06-20 21:50:00,1.033,317.3
2019-06-20 22:00:00,1.4,258.8
2019-06-20 22:10:00,0.858,223.5
2019-06-20 22:20:00,1.097,101.2
2019-06-20 22:30:00,0.965,120.7
2019-06-20 22:40:00,1.077,76.05
2019-06-20 22:50:00,0.912,52.84
2019-06-20 23:00:00,1.365,72.5
2019-06-20 23:10:00,0.477,74.01
2019-06-20 23:20:00,3.282,146.0
2019-06-20 23:30:00,5.868,148.3
2019-06-20 23:40:00,9.97,136.0
2019-06-20 23:50:00,2.985,149.9
2019-06-21 00:00:00,3.142,77.74
2019-06-21 00:10:00,4.157,74.84
2019-06-21 00:20:00,3.473,4.0
2019-06-21 00:30:00,3.902,351.9
2019-06-21 00:40:00,3.425,323.3
2019-06-21 00:50:00,4.158,324.0
2019-06-21 01:00:00,3.232,340.0
2019-06-21 01:10:00,2.757,4.056
2019-06-21 01:20:00,2.158,17.07
2019-06-21 01:30:00,1.098,345.8
2019-06-21 01:40:00,1.062,79.65
2019-06-21 01:50:00,1.0,58.67
2019-06-21 02:00:00,3.083,1.778
2019-06-21 02:10:00,4.243,356.3
2019-06-21 02:20:00,4.085,358.2
2019-06-21 02:30:00,3.308,357.6
2019-06-21 02:40:00,2.382,350.3
2019-06-21 02:50:00,2.77,343.7
2019-06-21 03:00:00,1.733,141.2
2019-06-21 03:10:00,1.258,93.0
2019-06-21 03:20:00,2.965,212.7
2019-06-21 03:30:00,2.438,218.0
2019-06-21 03:40:00,1.812,247.1
2019-06-21 03:50:00,1.292,240.0
2019-06-21 04:00:00,1.922,289.8
2019-06-21 04:10:00,2.825,354.3
2019-06-21 04:20:00,1.845,359.4
2019-06-21 04:30:00,1.825,9.84
2019-06-21 04:40:00,1.23,337.8
2019-06-21 04:50:00,1.745,8.84
2019-06-21 05:00:00,0.497,76.02
2019-06-21 05:10:00,1.82,47.0
2019-06-21 05:20:00,1.378,64.84
2019-06-21 05:30:00,1.243,57.16
2019-06-21 05:40:00,0.557,329.5
2019-06-21 05:50:00,1.783,337.7
2019-06-21 06:00:00,2.318,336.0
2019-06-21 06:10:00,2.393,337.5
2019-06-21 06:20:00,2.137,359.7
2019-06-21 06:30:00,0.868,334.5
2019-06-21 06:40:00,1.297,329.2
2019-06-21 06:50:00,1.808,21.84
2019-06-21 07:00:00,1.175,316.8
2019-06-21 07:10:00,1.577,340.3
2019-06-21 07:20:00,0.91,293.0
2019-06-21 07:30:00,0.473,290.2
2019-06-21 07:40:00,0.448,139.8
2019-06-21 07:50:00,1.118,137.5
2019-06-21 08:00:00,0.835,155.5
2019-06-21 08:10:00,0.678,129.2
2019-06-21 08:20:00,0.357,298.3
2019-06-21 08:30:00,0.863,181.8
2019-06-21 08:40:00,1.383,123.9
2019-06-21 08:50:00,1.135,190.1
2019-06-21 09:00:00,1.512,182.8
2019-06-21 09:10:00,1.955,173.8
2019-06-21 09:20:00,1.773,195.5
2019-06-21 09:30:00,1.368,211.1
2019-06-21 09:40:00,1.182,213.0
2019-06-21 09:50:00,1.417,202.7
2019-06-21 10:00:00,1.647,199.5
2019-06-21 10:10:00,1.542,246.3
2019-06-21 10:20:00,0.967,211.5
2019-06-21 10:30:00,1.545,180.3
2019-06-21 10:40:00,0.457,10.71
2019-06-21 10:50:00,0.997,166.8
2019-06-21 11:00:00,1.68,200.7
2019-06-21 11:10:00,1.855,205.0
2019-06-21 11:20:00,0.842,77.67
2019-06-21 11:30:00,1.417,214.0
2019-06-21 11:40:00,1.768,221.7
2019-06-21 11:50:00,1.582,219.2
2019-06-21 12:00:00,2.985,207.2
2019-06-21 12:10:00,3.527,121.8
2019-06-21 12:20:00,2.493,119.5
2019-06-21 12:30:00,2.815,87.7
2019-06-21 12:40:00,1.202,233.5
2019-06-21 12:50:00,2.662,122.9
2019-06-21 13:00:00,2.553,186.8
2019-06-21 13:10:00,4.108,197.5
2019-06-21 13:20:00,2.462,181.7
2019-06-21 13:30:00,2.007,217.8
2019-06-21 13:40:00,2.085,184.1
2019-06-21 13:50:00,3.563,135.1
2019-06-21 14:00:00,2.193,107.5
2019-06-21 14:10:00,1.835,19.57
2019-06-21 14:20:00,1.335,195.8
2019-06-21 14:30:00,1.807,94.7
2019-06-21 14:40:00,2.122,113.5
2019-06-21 14:50:00,1.118,35.61
2019-06-21 15:00:00,2.903,155.7
2019-06-21 15:10:00,2.085,123.7
2019-06-21 15:20:00,2.633,138.8
2019-06-21 15:30:00,2.073,161.4
2019-06-21 15:40:00,1.925,68.26
2019-06-21 15:50:00,1.287,212.0
2019-06-21 16:00:00,1.802,211.3
2019-06-21 16:10:00,3.382,220.9
2019-06-21 16:20:00,1.058,213.5
2019-06-21 16:30:00,2.952,252.3
2019-06-21 16:40:00,2.628,215.8
2019-06-21 16:50:00,2.188,200.1
2019-06-21 17:00:00,3.698,204.3
2019-06-21 17:10:00,2.322,248.1
2019-06-21 17:20:00,2.067,203.9
2019-06-21 17:30:00,2.338,187.8
2019-06-21 17:40:00,1.693,255.0
2019-06-21 17:50:00,2.803,267.3
2019-06-21 18:00:00,1.858,253.2
2019-06-21 18:10:00,2.238,291.5
2019-06-21 18:20:00,2.048,286.3
2019-06-21 18:30:00,2.715,305.3
2019-06-21 18:40:00,2.085,293.5
2019-06-21 18:50:00,1.445,276.3
2019-06-21 19:00:00,1.252,297.5
2019-06-21 19:10:00,1.598,313.5
2019-06-21 19:20:00,2.108,330.5
2019-06-21 19:30:00,2.235,298.3
2019-06-21 19:40:00,1.957,283.7
2019-06-21 19:50:00,1.855,313.4
2019-06-21 20:00:00,1.078,346.7
2019-06-21 20:10:00,0.832,68.33
2019-06-21 20:20:00,0.742,294.7
2019-06-21 20:30:00,2.047,338.3
2019-06-21 20:40:00,1.68,18.16
2019-06-21 20:50:00,1.708,41.16
2019-06-21 21:00:00,2.677,25.37
2019-06-21 21:10:00,2.037,329.8
2019-06-21 21:20:00,1.343,39.67
2019-06-21 21:30:00,0.442,341.7
2019-06-21 21:40:00,0.217,225.7
2019-06-21 21:50:00,1.075,54.89
2019-06-21 22:00:00,2.248,70.17
2019-06-21 22:10:00,1.327,122.2
2019-06-21 22:20:00,0.87,113.5
2019-06-21 22:30:00,1.092,37.67
2019-06-21 22:40:00,1.607,30.51
2019-06-21 22:50:00,0.95,51.65
2019-06-21 23:00:00,1.373,312.3
2019-06-21 23:10:00,2.097,350.7
2019-06-21 23:20:00,0.647,40.15
2019-06-21 23:30:00,0.935,49.67
2019-06-21 23:40:00,1.172,46.34
2019-06-21 23:50:00,0.408,165.5
