tiempo,year,month,day,hour,minute,Idirecta,Iglobal,Idifusa,UV,To,HR,Wspeed,P
2019-01-06 22:00:00,2019,1,6,22,0,0.201,0.0,0.0,0.0,21.58,90.2,1.742,87381.02
2019-01-06 22:10:00,2019,1,6,22,10,0.097,0.0,0.0,0.0,21.18,89.5,2.459,87426.0
2019-01-06 22:20:00,2019,1,6,22,20,0.05,0.0,0.0,0.0,21.28,86.5,2.191,87445.54000000001
2019-01-06 22:30:00,2019,1,6,22,30,0.093,0.0,0.0,0.0,21.44,82.8,2.998,87452.08
2019-01-06 22:40:00,2019,1,6,22,40,0.092,0.0,0.0,0.0,21.62,83.5,1.673,87474.23
2019-01-06 22:50:00,2019,1,6,22,50,0.016,0.0,0.0,0.0,21.6,82.5,1.218,87511.85
2019-01-06 23:00:00,2019,1,6,23,0,0.061,0.0,0.211,0.0,21.64,81.5,1.119,87534.69
2019-01-06 23:10:00,2019,1,6,23,10,0.033,0.0,0.359,0.0,21.63,82.9,1.109,87539.61
2019-01-06 23:20:00,2019,1,6,23,20,0.131,0.0,0.359,0.0,21.73,80.4,0.874,87532.25
2019-01-06 23:30:00,2019,1,6,23,30,0.142,0.092,0.209,0.0,21.8,82.2,1.094,87539.58
2019-01-06 23:40:00,2019,1,6,23,40,0.0,0.0,0.0,0.0,21.88,80.4,0.6,87551.89
2019-01-06 23:50:00,2019,1,6,23,50,0.129,0.0,0.0,0.0,21.89,83.9,0.347,87545.29
2019-02-06 00:00:00,2019,2,6,0,0,0.203,0.0,0.0,0.0,21.91,80.8,0.653,87551.06
2019-02-06 00:10:00,2019,2,6,0,10,0.117,0.145,0.0,0.0,21.51,89.6,2.506,87556.78
2019-02-06 00:20:00,2019,2,6,0,20,0.0,1.203,0.0,0.0,20.32,95.4,2.574,87548.56999999999
2019-02-06 00:30:00,2019,2,6,0,30,0.014,0.736,0.22,0.0,20.05,94.6,2.846,87546.15
2019-02-06 00:40:00,2019,2,6,0,40,0.059,0.177,0.119,0.0,19.95,96.8,0.647,87552.68
2019-02-06 00:50:00,2019,2,6,0,50,0.055,0.025,0.066,0.0,19.98,95.8,0.405,87550.23
2019-02-06 01:00:00,2019,2,6,1,0,0.031,0.375,0.156,0.0,19.92,94.7,2.054,87541.99
2019-02-06 01:10:00,2019,2,6,1,10,0.137,0.004,0.116,0.0,19.93,94.5,1.509,87535.51999999999
2019-02-06 01:20:00,2019,2,6,1,20,0.119,0.152,0.34,0.0,19.97,93.9,1.84,87528.14
2019-02-06 01:30:00,2019,2,6,1,30,0.213,0.384,0.359,0.0,20.07,91.1,2.559,87515.84
2019-02-06 01:40:00,2019,2,6,1,40,0.129,0.384,0.359,0.0,20.23,91.0,2.406,87501.95
2019-02-06 01:50:00,2019,2,6,1,50,0.045,0.384,0.359,0.0,20.32,90.1,1.996,87488.03
2019-02-06 02:00:00,2019,2,6,2,0,0.003,0.277,0.289,0.0,20.4,92.0,0.919,87466.79000000001
2019-02-06 02:10:00,2019,2,6,2,10,0.015,0.0,0.0,0.0,20.4,92.7,0.002,87456.98
2019-02-06 02:20:00,2019,2,6,2,20,0.001,0.0,0.0,0.0,20.31,93.7,0.052,87442.23
2019-02-06 02:30:00,2019,2,6,2,30,0.007,0.0,0.0,0.0,20.22,94.4,1.22,87417.73
2019-02-06 02:40:00,2019,2,6,2,40,0.029,0.0,0.0,0.0,20.09,95.3,1.05,87409.54000000001
2019-02-06 02:50:00,2019,2,6,2,50,0.003,0.0,0.0,0.0,20.04,96.3,1.172,87398.90000000001
2019-02-06 03:00:00,2019,2,6,3,0,0.0,0.0,0.0,0.0,19.96,96.4,0.156,87378.47
2019-02-06 03:10:00,2019,2,6,3,10,0.0,0.0,0.0,0.0,19.95,96.6,0.28,87372.72
2019-02-06 03:20:00,2019,2,6,3,20,0.012,0.0,0.0,0.0,19.89,96.9,0.742,87361.31
2019-02-06 03:30:00,2019,2,6,3,30,0.008,0.0,0.0,0.0,19.79,97.0,0.003,87360.5
2019-02-06 03:40:00,2019,2,6,3,40,0.006,0.0,0.0,0.0,19.9,96.3,0.054,87357.2
2019-02-06 03:50:00,2019,2,6,3,50,0.003,0.0,0.0,0.0,19.91,96.0,0.0,87358.86
2019-02-06 04:00:00,2019,2,6,4,0,0.007,0.0,0.0,0.0,19.91,95.9,0.0,87349.83
2019-02-06 04:10:00,2019,2,6,4,10,0.14,0.0,0.0,0.0,19.81,96.6,0.303,87344.96
2019-02-06 04:20:00,2019,2,6,4,20,0.093,0.0,0.0,0.0,19.75,97.4,1.183,87353.11
2019-02-06 04:30:00,2019,2,6,4,30,0.022,0.0,0.0,0.0,19.59,98.4,1.475,87347.43
2019-02-06 04:40:00,2019,2,6,4,40,0.026,0.0,0.0,0.0,19.49,98.9,1.639,87356.4
2019-02-06 04:50:00,2019,2,6,4,50,0.028,0.0,0.0,0.0,19.36,99.3,1.44,87359.67000000001
2019-02-06 05:00:00,2019,2,6,5,0,0.007,0.0,0.0,0.0,19.26,99.0,1.43,87356.4
2019-02-06 05:10:00,2019,2,6,5,10,0.02,0.0,0.0,0.0,19.18,99.2,1.16,87360.5
2019-02-06 05:20:00,2019,2,6,5,20,0.024,0.0,0.0,0.0,19.17,99.1,0.261,87376.89
2019-02-06 05:30:00,2019,2,6,5,30,0.047,0.0,0.0,0.0,19.19,99.3,0.032,87392.4
2019-02-06 05:40:00,2019,2,6,5,40,0.023,0.0,0.0,0.0,19.3,98.9,0.61,87398.1
2019-02-06 05:50:00,2019,2,6,5,50,0.006,0.0,0.0,0.0,19.27,99.2,0.04,87394.82
2019-02-06 06:00:00,2019,2,6,6,0,0.003,0.371,0.195,0.0,19.28,99.1,0.227,87404.68
2019-02-06 06:10:00,2019,2,6,6,10,0.009,4.049,3.492,0.0,19.3,99.0,0.188,87417.76
2019-02-06 06:20:00,2019,2,6,6,20,0.515,14.47,12.14,0.0,19.38,98.5,0.028,87424.31
2019-02-06 06:30:00,2019,2,6,6,30,59.64,56.8,42.86,0.0,19.51,97.7,0.284,87437.37
2019-02-06 06:40:00,2019,2,6,6,40,91.5,60.76,41.3,0.0,19.52,97.2,0.902,87431.65000000001
2019-02-06 06:50:00,2019,2,6,6,50,98.2,76.67,49.98,0.0,19.69,96.3,0.352,87442.3
2019-02-06 07:00:00,2019,2,6,7,0,14.75,64.6,51.64,0.0,19.9,95.5,0.165,87462.73999999999
2019-02-06 07:10:00,2019,2,6,7,10,6.307,108.1,87.9,0.0,20.08,94.6,0.0,87473.35
2019-02-06 07:20:00,2019,2,6,7,20,159.9,187.1,115.0,0.0,20.43,94.5,0.0,87470.9
2019-02-06 07:30:00,2019,2,6,7,30,327.1,245.1,113.2,0.0,21.0,91.2,0.289,87467.6
2019-02-06 07:40:00,2019,2,6,7,40,439.7,312.9,126.0,0.0,21.44,89.5,0.891,87466.81999999999
2019-02-06 07:50:00,2019,2,6,7,50,370.7,343.7,158.9,0.0,21.85,87.6,0.954,87479.1
2019-02-06 08:00:00,2019,2,6,8,0,31.41,239.5,182.9,0.0,22.06,86.0,0.407,87487.23999999999
2019-02-06 08:10:00,2019,2,6,8,10,367.0,433.2,217.5,0.0,22.25,85.2,1.228,87487.32
2019-02-06 08:20:00,2019,2,6,8,20,93.5,282.6,198.9,0.0,22.51,85.5,1.308,87491.27
2019-02-06 08:30:00,2019,2,6,8,30,0.087,182.5,156.0,0.0,21.89,87.6,1.528,87493.55
2019-02-06 08:40:00,2019,2,6,8,40,32.56,248.0,187.2,0.0,21.73,87.6,1.328,87486.63
2019-02-06 08:50:00,2019,2,6,8,50,110.6,381.0,254.5,0.0,21.87,85.5,1.175,87496.01
2019-02-06 09:00:00,2019,2,6,9,0,597.0,747.5,300.8,0.0,22.93,79.64,1.229,87494.56999999999
2019-02-06 09:10:00,2019,2,6,9,10,265.9,483.1,242.6,0.0,22.97,81.2,1.491,87490.43000000001
2019-02-06 09:20:00,2019,2,6,9,20,242.8,483.9,239.6,0.0,22.75,80.9,1.02,87488.67
2019-02-06 09:30:00,2019,2,6,9,30,338.5,467.5,178.6,0.0,23.12,77.62,0.978,87495.89
2019-02-06 09:40:00,2019,2,6,9,40,724.9,751.5,174.0,0.0,23.95,76.64,1.193,87495.19
2019-02-06 09:50:00,2019,2,6,9,50,754.3,785.1,163.5,0.0,24.64,75.51,2.034,87506.96
2019-02-06 10:00:00,2019,2,6,10,0,744.3,824.0,182.5,0.0,24.72,73.5,1.361,87514.94
2019-02-06 10:10:00,2019,2,6,10,10,447.4,625.5,195.1,0.0,24.37,77.99,1.48,87520.83
2019-02-06 10:20:00,2019,2,6,10,20,794.5,852.0,145.8,0.0,24.76,73.46,1.482,87509.89
2019-02-06 10:30:00,2019,2,6,10,30,791.7,900.0,169.7,0.0,25.46,70.63,1.487,87499.63
2019-02-06 10:40:00,2019,2,6,10,40,719.2,840.0,156.9,0.0,24.94,75.09,2.166,87503.27
2019-02-06 10:50:00,2019,2,6,10,50,772.1,931.0,190.2,0.0,25.36,71.04,1.692,87499.7
2019-02-06 11:00:00,2019,2,6,11,0,754.3,1036.0,279.9,0.0,25.94,70.18,2.267,87506.12999999999
2019-02-06 11:10:00,2019,2,6,11,10,72.74,486.5,319.5,0.0,25.94,71.75,2.36,87507.15
2019-02-06 11:20:00,2019,2,6,11,20,122.1,618.2,376.9,0.0,25.26,71.38,2.568,87500.01999999999
2019-02-06 11:30:00,2019,2,6,11,30,102.2,643.4,421.7,0.0,25.61,65.62,1.62,87491.76
2019-02-06 11:40:00,2019,2,6,11,40,219.4,837.0,493.1,0.0,26.34,63.17,1.721,87476.77
2019-02-06 11:50:00,2019,2,6,11,50,17.04,528.3,425.7,0.0,26.31,64.87,2.468,87469.5
2019-02-06 12:00:00,2019,2,6,12,0,169.1,780.2,478.3,0.0,26.07,64.94,2.61,87468.76999999999
2019-02-06 12:10:00,2019,2,6,12,10,346.0,981.0,494.4,0.0,26.5,56.93,2.187,87461.63
2019-02-06 12:20:00,2019,2,6,12,20,553.4,1144.0,472.0,0.0,27.69,57.85,1.595,87454.86
2019-02-06 12:30:00,2019,2,6,12,30,318.0,879.0,439.1,0.0,28.44,56.01,2.1,87447.25
2019-02-06 12:40:00,2019,2,6,12,40,566.9,1128.0,434.2,0.0,28.1,51.96,2.644,87449.06999999999
2019-02-06 12:50:00,2019,2,6,12,50,185.1,775.6,467.7,0.0,28.32,51.24,2.14,87450.28
2019-02-06 13:00:00,2019,2,6,13,0,4.759,531.9,443.0,0.0,28.13,51.21,1.818,87433.65
2019-02-06 13:10:00,2019,2,6,13,10,54.16,661.9,492.7,0.0,27.93,56.05,2.496,87420.4
2019-02-06 13:20:00,2019,2,6,13,20,45.41,748.7,543.6,0.0,28.05,53.22,2.729,87393.43000000001
2019-02-06 13:30:00,2019,2,6,13,30,127.3,855.0,541.9,0.0,28.59,51.78,2.324,87365.58
2019-02-06 13:40:00,2019,2,6,13,40,161.1,809.0,504.4,0.0,28.95,50.97,2.289,87341.2
2019-02-06 13:50:00,2019,2,6,13,50,23.88,623.5,486.4,0.0,28.72,52.5,1.964,87321.36
2019-02-06 14:00:00,2019,2,6,14,0,48.87,654.9,496.5,0.0,28.91,53.38,2.148,87297.98
2019-02-06 14:10:00,2019,2,6,14,10,24.99,632.7,501.1,0.0,28.92,51.51,1.681,87271.0
2019-02-06 14:20:00,2019,2,6,14,20,53.77,633.9,465.8,0.0,28.93,51.99,2.798,87253.13
2019-02-06 14:30:00,2019,2,6,14,30,28.69,536.8,414.9,0.0,28.87,51.41,2.84,87239.67
2019-02-06 14:40:00,2019,2,6,14,40,5.709,497.3,413.0,0.0,29.01,51.0,2.026,87220.97
2019-02-06 14:50:00,2019,2,6,14,50,3.565,470.6,391.0,0.0,28.75,51.44,1.6,87202.22
2019-02-06 15:00:00,2019,2,6,15,0,23.9,496.1,387.6,0.0,29.21,51.54,2.062,87198.03
2019-02-06 15:10:00,2019,2,6,15,10,11.62,474.8,377.4,0.0,29.1,51.58,2.222,87186.1
2019-02-06 15:20:00,2019,2,6,15,20,36.67,492.3,371.3,0.0,29.3,52.91,1.998,87182.92
2019-02-06 15:30:00,2019,2,6,15,30,191.3,599.3,350.0,0.0,29.2,50.9,2.344,87171.81
2019-02-06 15:40:00,2019,2,6,15,40,113.5,523.2,344.2,0.0,29.42,49.67,1.96,87172.88
2019-02-06 15:50:00,2019,2,6,15,50,332.2,671.5,325.3,0.0,30.09,49.2,1.404,87158.04000000001
2019-02-06 16:00:00,2019,2,6,16,0,531.6,786.2,330.7,0.0,30.24,47.19,1.337,87145.98
2019-02-06 16:10:00,2019,2,6,16,10,244.9,553.5,298.3,0.0,30.05,48.62,3.136,87117.9
2019-02-06 16:20:00,2019,2,6,16,20,104.7,408.7,268.1,0.0,29.2,49.47,1.972,87109.82
2019-02-06 16:30:00,2019,2,6,16,30,9.09,291.4,243.2,0.0,29.27,44.53,1.234,87109.01
2019-02-06 16:40:00,2019,2,6,16,40,2.769,269.9,222.8,0.0,29.41,47.26,1.546,87107.5
2019-02-06 16:50:00,2019,2,6,16,50,25.84,260.1,197.8,0.0,29.18,46.68,0.963,87107.46
2019-02-06 17:00:00,2019,2,6,17,0,2.06,202.6,172.7,0.0,29.61,48.75,1.592,87101.07
2019-02-06 17:10:00,2019,2,6,17,10,0.0,157.1,134.9,0.0,29.04,50.42,2.564,87105.15000000001
2019-02-06 17:20:00,2019,2,6,17,20,0.0,100.3,88.2,0.0,28.68,50.05,3.504,87104.66
2019-02-06 17:30:00,2019,2,6,17,30,0.0,65.74,57.51,0.0,28.52,50.15,2.989,87115.86
2019-02-06 17:40:00,2019,2,6,17,40,0.0,51.75,45.26,0.0,28.37,50.63,2.686,87115.35
2019-02-06 17:50:00,2019,2,6,17,50,0.001,46.69,39.53,0.0,28.45,51.65,2.876,87109.36
2019-02-06 18:00:00,2019,2,6,18,0,0.0,42.97,37.25,0.0,28.44,52.67,1.693,87104.79000000001
2019-02-06 18:10:00,2019,2,6,18,10,0.0,42.52,36.53,0.0,28.29,51.24,1.441,87116.59
2019-02-06 18:20:00,2019,2,6,18,20,0.001,37.33,32.07,0.0,28.27,50.93,1.547,87121.86
2019-02-06 18:30:00,2019,2,6,18,30,0.001,34.28,29.13,0.0,28.24,51.07,1.715,87126.14
2019-02-06 18:40:00,2019,2,6,18,40,0.0,28.38,24.19,0.0,28.23,51.92,1.405,87144.2
2019-02-06 18:50:00,2019,2,6,18,50,0.0,20.39,17.32,0.0,28.22,52.6,1.518,87138.05
2019-02-06 19:00:00,2019,2,6,19,0,0.0,9.97,8.19,0.0,28.07,53.66,1.571,87126.21
2019-02-06 19:10:00,2019,2,6,19,10,0.0,4.519,3.712,0.0,28.0,53.97,1.01,87142.76999999999
2019-02-06 19:20:00,2019,2,6,19,20,0.0,0.165,0.071,0.0,27.98,54.72,0.685,87144.4
2019-02-06 19:30:00,2019,2,6,19,30,0.001,0.0,0.0,0.0,27.8,54.45,1.427,87154.04999999999
2019-02-06 19:40:00,2019,2,6,19,40,0.0,0.0,0.0,0.0,27.75,54.45,1.171,87164.18
2019-02-06 19:50:00,2019,2,6,19,50,0.007,0.0,0.0,0.0,27.61,57.72,1.368,87177.82999999999
2019-02-06 20:00:00,2019,2,6,20,0,0.002,0.0,0.0,0.0,27.39,56.66,1.251,87192.98999999999
2019-02-06 20:10:00,2019,2,6,20,10,0.014,0.0,0.0,0.0,27.39,59.42,1.071,87205.35
2019-02-06 20:20:00,2019,2,6,20,20,0.0,0.0,0.0,0.0,27.17,62.29,0.988,87232.01000000001
2019-02-06 20:30:00,2019,2,6,20,30,0.0,0.0,0.0,0.0,26.88,63.85,0.328,87240.8
2019-02-06 20:40:00,2019,2,6,20,40,0.0,0.0,0.0,0.0,26.9,63.41,0.003,87255.69
2019-02-06 20:50:00,2019,2,6,20,50,0.0,0.0,0.0,0.0,26.87,64.3,0.038,87272.6
2019-02-06 21:00:00,2019,2,6,21,0,0.0,0.0,0.0,0.0,26.77,64.57,0.12,87277.44
2019-02-06 21:10:00,2019,2,6,21,10,0.0,0.0,0.0,0.0,26.53,68.93,0.201,87295.37
2019-02-06 21:20:00,2019,2,6,21,20,0.0,0.0,0.0,0.0,26.18,67.2,1.146,87312.18000000001
2019-02-06 21:30:00,2019,2,6,21,30,0.0,0.0,0.0,0.0,26.28,67.47,0.003,87303.78
2019-02-06 21:40:00,2019,2,6,21,40,0.0,0.0,0.0,0.0,26.31,68.7,0.0,87297.17000000001
2019-02-06 21:50:00,2019,2,6,21,50,0.014,0.0,0.0,0.0,25.78,68.97,1.807,87306.04
2019-02-06 22:00:00,2019,2,6,22,0,0.004,0.0,0.0,0.0,25.32,68.63,4.215,87326.62
2019-02-06 22:10:00,2019,2,6,22,10,0.0,0.0,0.0,0.0,24.99,70.13,3.762,87357.62999999999
2019-02-06 22:20:00,2019,2,6,22,20,0.0,0.0,0.0,0.0,24.78,70.98,3.215,87377.89
2019-02-06 22:30:00,2019,2,6,22,30,0.0,0.0,0.0,0.0,24.57,71.9,2.427,87398.0
2019-02-06 22:40:00,2019,2,6,22,40,0.009,0.0,0.0,0.0,24.42,71.94,2.708,87418.87000000001
2019-02-06 22:50:00,2019,2,6,22,50,0.0,0.0,0.0,0.0,24.11,74.05,3.461,87450.95999999999
2019-02-06 23:00:00,2019,2,6,23,0,0.0,0.0,0.0,0.0,23.51,74.77,2.129,87465.89
