"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
,Irradiancia,,,,,,,
Fecha,Directa,Global,Difusa,UV,Temperatura,Humedad,Viento Vel.,Presiòn Bar.
aaaa/mm/dd hh:mm:ss,W/m^2,W/m^2,W/m^2,W/m^2,ºC,%,m/s,mbar
,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
20/06/2019 01:20,0.261,0,0,0,23.32,72.28,0.741,876.066
20/06/2019 01:30,0.014,0,0,0,23.25,76.27,0.183,875.9276
20/06/2019 01:40,0.151,0,0,0,22.73,78.89,1.697,875.8784
20/06/2019 01:50,0,0,0,0,22.01,79.71,1.98,875.9194
20/06/2019 02:00,0.156,0,0,0,22.01,78.28,1.903,875.8867
20/06/2019 02:10,0.224,0,0,0,22.25,74.8,2.279,875.8703
20/06/2019 02:20,0.085,0,0,0,22.23,76.91,2.101,875.7963
20/06/2019 02:30,0.178,0,0,0,22.24,75.79,1.691,875.7397
20/06/2019 02:40,0.169,0,0,0,22.2,78.48,1.438,875.7802
20/06/2019 02:50,0.158,0,0,0,22.06,74.87,1.326,875.764
20/06/2019 03:00,0.254,0,0,0,22.16,75.89,2.041,875.6902
20/06/2019 03:10,0.154,0,0,0,22.04,74.53,2.17,875.6741
20/06/2019 03:20,0.122,0,0,0,22.07,75.99,2.319,875.633
20/06/2019 03:30,0.273,0,0,0,22.2,72.24,1.354,875.5842
20/06/2019 03:40,0.349,0,0,0,22.75,73.44,1.373,875.584
20/06/2019 03:50,0.155,0,0,0,22.52,71.43,0.651,875.8464
20/06/2019 04:00,0.393,0,0.117,0,23.03,72.31,1.097,875.813
20/06/2019 04:10,0.378,0,0.005,0,22.92,73.74,0.197,875.9445
20/06/2019 04:20,0.27,0,0,0,22.77,77.49,2.412,876.2385
20/06/2019 04:30,0,0,0,0,22.37,79.67,1.955,876.4353
20/06/2019 04:40,0,0,0,0,22.3,79.23,0.235,876.4096
20/06/2019 04:50,0.007,0,0,0,22.15,83.1,0.647,876.5494
20/06/2019 05:00,0,0,0,0,21.93,85.4,0.494,876.5655
20/06/2019 05:10,0,0,0,0,21.66,87.3,1.228,876.5493
20/06/2019 05:20,0.022,0,0,0,21.5,87.1,0.712,876.7128
20/06/2019 05:30,0.188,0,0,0,21.58,85.8,1.847,876.7452
20/06/2019 05:40,0.017,0,0,0,21.58,85,0.641,876.6474
20/06/2019 05:50,0.018,0.026,0.039,0,21.81,85.8,0.866,876.7047
20/06/2019 06:00,0.058,4.256,3.872,0,21.88,84.4,0.055,876.8356
20/06/2019 06:10,0.381,6.6,6.078,0,22.04,84.7,0.419,876.942
20/06/2019 06:20,7.356,15.84,13.75,0,21.83,88.6,1.794,877.0891
20/06/2019 06:30,4.365,45.18,38.9,0,21.76,88,0.244,877.13
20/06/2019 06:40,43.93,61.62,48.75,0,21.97,85.6,1.031,877.1953
20/06/2019 06:50,2.661,79.67,66.76,0,22.18,85.5,0.725,877.2772
20/06/2019 07:00,81.4,97.8,76.17,0,22.48,81.9,0.084,877.3345
20/06/2019 07:10,102.1,121.8,82.4,0,22.83,81.4,0.42,877.367
20/06/2019 07:20,274.7,177.1,87.2,0,22.82,82.9,1.425,877.4652
20/06/2019 07:30,349.2,219.5,95,0,22.59,82.7,2.015,877.3258
20/06/2019 07:40,385.6,245.2,96.6,0,23,77.42,1.68,877.1786
20/06/2019 07:50,385.6,264.2,100.2,0,23.53,76.2,1.527,877.126
20/06/2019 08:00,412.7,300.6,107.5,0,23.57,74.46,1.423,877.0779
20/06/2019 08:10,417.2,322.8,111,0,24.56,70.16,0.145,876.9232
20/06/2019 08:20,405.3,340.3,115.6,0,25.18,70.2,1.015,876.9369
20/06/2019 08:30,437.4,381.4,122.1,0,25.5,69.45,1.768,876.9555
20/06/2019 08:40,503.4,442.4,130.9,0,25.58,68.32,1.773,876.8617
20/06/2019 08:50,571.4,509.7,140.2,0,25.78,67.13,1.729,876.9407
20/06/2019 09:00,580.6,548,149.7,0,25.59,68.38,2.39,876.8734
20/06/2019 09:10,506.8,536.5,160.7,0,25.45,71,2.441,876.8965
20/06/2019 09:20,482.8,551,171.5,0,25.66,70.32,2.523,876.9282
20/06/2019 09:30,478.2,566.4,174.5,0,25.82,70.15,2.523,876.7958
20/06/2019 09:40,450.2,568.4,181.2,0,26.18,66.16,1.898,876.9176
20/06/2019 09:50,488.7,626.9,193.3,0,26.46,66.03,1.689,876.8428
20/06/2019 10:00,542.9,691.8,201.3,0,27.35,62.93,0.866,876.7668
20/06/2019 10:10,516.8,689.7,203.7,0,27.59,59.32,0.753,876.9164
20/06/2019 10:20,531.9,723.5,211.9,0,28.42,59.62,0.744,876.7629
20/06/2019 10:30,536.3,754.9,223.8,0,28.66,63.74,1.638,876.8091
20/06/2019 10:40,541.5,795.3,244.8,0,27.06,64.6,2.541,876.795
20/06/2019 10:50,558.8,834,259.2,0,27.51,66.44,2.087,876.801
20/06/2019 11:00,594.7,880,260.8,0,27.26,64.49,2.383,876.7811
20/06/2019 11:10,632.3,955,283.3,0,28.14,59.42,2.773,876.8765
20/06/2019 11:20,559.8,904,290.3,0,28.27,63.88,2.425,876.9244
20/06/2019 11:30,419.2,829,317.5,0,28.04,69.16,3.377,876.9471
20/06/2019 11:40,322.8,755.2,330.6,0,27.36,67.35,2.959,876.8915
20/06/2019 11:50,172.1,601.6,328.4,0,27.13,70.22,2.948,876.875
20/06/2019 12:00,218.3,675.4,350.7,0,27.16,67.66,2.535,876.6987
20/06/2019 12:10,232.4,693.2,351.9,0,27.21,67.73,2.984,876.6089
20/06/2019 12:20,322.3,777.4,343.2,0,27.54,65.55,3.052,876.4114
20/06/2019 12:30,380.8,829,329.3,0,28.08,63.81,2.642,876.374
20/06/2019 12:40,478.8,909,319.6,0,28.43,61.84,2.575,876.4135
20/06/2019 12:50,413,820,307.1,0,28.78,61.32,2.248,876.5152
20/06/2019 13:00,274.3,658.7,292.5,0,29.06,58.16,1.53,876.4618
20/06/2019 13:10,237.9,600.3,269.8,0,29.17,58.09,2.213,876.2012
20/06/2019 13:20,239.8,577.9,245,0,29.17,55.19,0.876,876.0969
20/06/2019 13:30,435.9,776.7,251.2,0,29.97,53.42,0.859,875.9895
20/06/2019 13:40,446.7,787.8,259.3,0,30.88,52.91,0.653,875.9366
20/06/2019 13:50,491.5,829,262.1,0,30.88,53.79,1.843,875.8688
20/06/2019 14:00,561.3,881,258.6,0,29.87,55.43,2.256,875.634
20/06/2019 14:10,643.8,940,254,0,30.23,54.27,1.974,875.4781
20/06/2019 14:20,575.5,862,247.5,0,29.79,53.25,3.006,875.3179
20/06/2019 14:30,445.9,731.5,239,0,29.49,54,3.179,875.1399
20/06/2019 14:40,539.3,836,261.1,0,29.57,52.02,3.208,875.1017
20/06/2019 14:50,362.2,670.4,257.4,0,29.62,51.31,3.446,874.9719
20/06/2019 15:00,178.7,472.5,242,0,29.54,50.11,2.445,874.8986
20/06/2019 15:10,272.6,549.2,244,0,29.88,49.09,1.72,874.5846
20/06/2019 15:20,388.1,646.5,248.7,0,30.4,49.98,2.41,874.616
20/06/2019 15:30,356.7,591.8,232.6,0,29.63,55.16,2.058,874.5591
20/06/2019 15:40,490.9,665.6,217.6,0,30.16,53.01,1.852,874.2979
20/06/2019 15:50,414,556.2,187.6,0,29.91,47.66,1.977,874.1257
20/06/2019 16:00,314.8,441.8,166.4,0,30.11,48.14,1.921,873.8492
20/06/2019 16:10,587.1,623.1,167.2,0,30.69,48.07,1.792,873.6551
20/06/2019 16:20,577.9,590.7,161.2,0,30.78,48.21,1.745,873.5172
20/06/2019 16:30,623.7,603.2,166.6,0,31.36,47.56,1.399,873.318
20/06/2019 16:40,641.6,600.6,172,0,31.45,45.96,1.195,873.0278
20/06/2019 16:50,615.1,579,182.1,0,31.67,45.24,1.524,872.9988
20/06/2019 17:00,591.5,555.3,189.1,0,31.62,44.18,1.172,872.865
20/06/2019 17:10,549.8,493.5,171.4,0,31.53,47.39,2.354,872.9143
20/06/2019 17:20,120.9,210,124.4,0,30.97,46.43,1.399,872.8635
20/06/2019 17:30,97.2,173.7,107.9,0,30.8,46.78,0.711,872.9728
20/06/2019 17:40,127.5,174.7,101.2,0,30.92,46.98,1.386,872.9218
20/06/2019 17:50,131.6,161.7,91.8,0,30.9,49.47,2.22,872.9598
20/06/2019 18:00,9.1,95.2,76.76,0,30.28,52.67,3.459,873.0687
20/06/2019 18:10,46.33,85.1,61.17,0,29.96,54.03,2.686,873.116
20/06/2019 18:20,0.004,48.95,42.81,0,29.83,55.7,2.971,873.2546
20/06/2019 18:30,0,36.14,31.89,0,29.53,55.5,2.806,873.3841
20/06/2019 18:40,1.215,31.47,26.74,0,29.5,56.21,1.998,873.5908
20/06/2019 18:50,5.271,26.92,22.28,0,29.43,56.28,1.695,873.5398
20/06/2019 19:00,0.075,17.11,14.69,0,29.32,56.73,1.487,873.6508
20/06/2019 19:10,0,6.881,5.892,0,29.18,57.1,1.379,873.5404
20/06/2019 19:20,0,1.82,1.477,0,29.05,58.12,1.562,873.4897
20/06/2019 19:30,0,0,0,0,28.73,60.27,1.745,873.3635
20/06/2019 19:40,0,0,0,0,28.46,61.56,0.826,873.3938
20/06/2019 19:50,0,0,0,0,28.3,62.62,1.466,873.4948
20/06/2019 20:00,0,0,0,0,28.04,64.7,1.468,873.485
20/06/2019 20:10,0,0,0,0,27.84,63.37,1.176,873.5556
20/06/2019 20:20,0,0,0,0,27.35,69.47,1.543,873.6753
20/06/2019 20:30,0,0,0,0,26.96,69.13,1.388,873.699
20/06/2019 20:40,0,0,0,0,26.98,70.67,1.784,873.5748
20/06/2019 20:50,0,0,0,0,26.53,70.33,1.273,873.5941
20/06/2019 21:00,0,0,0,0,26.51,72,0.837,873.5959
20/06/2019 21:10,0,0,0,0,26.41,71.52,0.027,873.5938
20/06/2019 21:20,0.073,0,0,0,26.1,69.99,1.301,873.7225
20/06/2019 21:30,0.384,0,0,0,26.65,70.64,1.51,873.7479
20/06/2019 21:40,0.204,0,0,0,26.67,71.56,1.786,873.9579
20/06/2019 21:50,0,0,0,0,26.23,71.8,0.916,874.1053
20/06/2019 22:00,0.001,0,0,0,25.97,70.98,1.249,874.2717
20/06/2019 22:10,0.071,0,0,0,26.03,69.82,1.181,874.575
20/06/2019 22:20,0.013,0,0,0,26.15,70.61,0.086,874.8877
20/06/2019 22:30,0.139,0,0,0,26.09,72.38,0.251,875.2441
20/06/2019 22:40,0.01,0,0,0,25.96,74.36,0.197,875.379
20/06/2019 22:50,0,0,0,0,25.36,76.5,0.856,875.6049
20/06/2019 23:00,0.018,0,0,0,25.19,76.94,0.465,875.9561
20/06/2019 23:10,0.294,0,0,0,25.51,75.96,0.302,876.3168
20/06/2019 23:20,0.085,0,0,0,25.46,76.74,0.067,876.4353
20/06/2019 23:30,0.33,0.078,0,0,25.46,69.42,3.68,876.949
20/06/2019 23:40,0,0.626,0,0,24.26,68.09,5.506,877.5055
20/06/2019 23:50,0,0.409,0,0,23.46,72.96,4.936,877.3322
21/06/2019 00:00,0,2.933,0,0,22.76,79.37,2.294,877.2004
21/06/2019 00:10,0.262,1.335,0.597,0,22.24,75.28,3.566,877.7841
21/06/2019 00:20,0.32,0,1.776,0,22.12,75.58,3.127,878.0792
21/06/2019 00:30,0,0.223,0.344,0,21.57,85.9,4.078,878.1517
21/06/2019 00:40,0.013,1.238,0.304,0,20.84,89.9,4.457,878.2019
21/06/2019 00:50,0.001,1.065,0.359,0,20.52,88.8,3.276,878.5529
21/06/2019 01:00,0.022,0.343,0.359,0,20.34,88.4,3.518,878.2255
21/06/2019 01:10,0.367,0,0.359,0,20.22,89,3.061,878.1602
21/06/2019 01:20,0.188,0.001,0.36,0,20.44,88.9,2.761,877.9636
21/06/2019 01:30,0,0,0.178,0,20.23,89,1.953,877.8166
21/06/2019 01:40,0.009,0,0.002,0,20.28,87.9,1.69,877.5549
21/06/2019 01:50,0.306,0,0.167,0,20.37,90.7,0.686,877.26
21/06/2019 02:00,0.087,0.149,0.359,0,20.42,88.7,1.482,876.9658
21/06/2019 02:10,0.009,0.384,0.359,0,20.3,86.8,3.135,876.6714
21/06/2019 02:20,0.099,0.045,0.359,0,20.47,85.9,3.731,876.5572
21/06/2019 02:30,0.34,0,0.359,0,20.64,82,3.776,876.4098
21/06/2019 02:40,0.168,0,0.356,0,20.8,81.1,3.189,876.2462
21/06/2019 02:50,0.238,0,0.066,0,20.85,79.57,2.679,876.058
21/06/2019 03:00,0.096,0,0,0,21.17,82.9,1.726,875.8784
21/06/2019 03:10,0.17,0,0,0,20.49,90.4,0.97,875.903
21/06/2019 03:20,0.117,0,0,0,20.28,91.7,1.159,875.8457
21/06/2019 03:30,0.161,0,0,0,20.2,93.9,2.99,875.9113
21/06/2019 03:40,0,0,0,0,20.02,91.8,2.148,875.9771
21/06/2019 03:50,0.071,0,0,0,20.18,88.2,1.927,876.1813
21/06/2019 04:00,0.031,0,0,0,20.27,85.2,1.81,876.435
21/06/2019 04:10,0.05,0,0,0,20.41,86.7,2.271,876.5655
21/06/2019 04:20,0,0,0,0,19.88,91.5,2.388,876.6639
21/06/2019 04:30,0,0,0,0,19.7,92.6,1.58,876.7373
21/06/2019 04:40,0,0,0,0,19.63,91.9,1.514,876.713
21/06/2019 04:50,0.015,0,0,0,19.78,91.9,1.646,876.8517
21/06/2019 05:00,0.004,0,0,0,19.6,93,1.478,876.7289
21/06/2019 05:10,0.001,0,0,0,19.55,93.7,0.513,876.7864
21/06/2019 05:20,0.05,0,0,0,19.52,92.5,1.256,876.7207
21/06/2019 05:30,0.045,0,0,0,19.6,91.4,0.6,876.7621
21/06/2019 05:40,0.016,0,0,0,19.77,91.6,0.228,876.8681
21/06/2019 05:50,0.136,0,0,0,19.76,90.7,0.611,876.95
21/06/2019 06:00,0.013,2.031,2.105,0,19.32,91.9,1.868,877.0975
21/06/2019 06:10,0.141,3.127,3.205,0,19.11,90.8,2.211,877.1953
21/06/2019 06:20,5.579,12.69,11.28,0,19.2,88.8,2.179,877.3184
21/06/2019 06:30,4.11,26.78,23.58,0,19.34,87.4,1.541,877.5308
21/06/2019 06:40,57.01,50.67,37.82,0,19.9,85.6,0.865,877.6779
21/06/2019 06:50,139.7,75.57,46.18,0,19.96,88.5,1.311,877.6778
21/06/2019 07:00,279.7,114.7,52.99,0,19.92,88.3,1.327,877.7025
21/06/2019 07:10,347.6,146.6,57.72,0,20.39,83.6,1.126,877.7269
21/06/2019 07:20,421.6,186.6,63.59,0,20.87,81.6,1.112,877.8333
21/06/2019 07:30,474,224.2,68.57,0,21.51,78.28,0.223,877.8416
21/06/2019 07:40,519.9,265.7,75.11,0,22.26,76.95,0.387,877.866
21/06/2019 07:50,556.5,304.6,79.93,0,22.97,71.73,0.086,877.8822
21/06/2019 08:00,588.1,346.9,85.5,0,23.88,70.71,1.026,877.9805
21/06/2019 08:10,620,384.3,86.8,0,24.65,66.42,0.113,877.9558
21/06/2019 08:20,639.9,421.3,90.4,0,25.5,63.08,0.098,877.9394
21/06/2019 08:30,645.4,456.1,96.9,0,25.69,69.31,0.376,878.0041
21/06/2019 08:40,645.6,490.1,103.8,0,25.41,69.13,1.362,878.2499
21/06/2019 08:50,671.5,533.8,107.3,0,24.97,65.97,1.622,878.0865
21/06/2019 09:00,669.1,561.3,111.8,0,24.93,68.89,1.574,878.0137
21/06/2019 09:10,677.4,594.1,115.3,0,24.97,69.3,2.027,877.9583
21/06/2019 09:20,690.7,631.2,121.3,0,25.22,68.07,1.957,878.0077
21/06/2019 09:30,708,670,124.9,0,25.02,71.14,1.98,878.1931
21/06/2019 09:40,739,711.2,123.4,0,25.09,66.67,1.595,878.0811
21/06/2019 09:50,735.6,730.3,124.1,0,25.88,63.34,1.321,878.0861
21/06/2019 10:00,746.1,762.7,126,0,25.8,62.41,1.758,878.1194
21/06/2019 10:10,754,791.6,130.2,0,26.46,61.5,1.779,878.0829
21/06/2019 10:20,762.3,821,133.2,0,26.31,62.99,1.391,878.187
21/06/2019 10:30,769.1,841,132.3,0,26.7,58.64,1.125,878.2279
21/06/2019 10:40,761,858,137.3,0,27.21,59.55,1.603,878.2299
21/06/2019 10:50,771.1,890,143.4,0,27.19,63.81,1.297,878.2394
21/06/2019 11:00,763.6,902,147.5,0,26.68,60.61,1.529,878.1589
21/06/2019 11:10,775.1,928,149.2,0,26.99,63.92,1.453,878.1974
21/06/2019 11:20,761.4,931,153.3,0,26.91,60.61,1.826,878.1439
21/06/2019 11:30,778.9,957,151.3,0,27.61,59.14,2.089,878.1064
21/06/2019 11:40,812,987,144,0,27.91,59.11,1.621,878.074
21/06/2019 11:50,823,1012,150.3,0,28.16,56.55,1.503,878.1184
21/06/2019 12:00,829,1014,139.5,0,28.06,58.22,1.709,877.9946
21/06/2019 12:10,827,1022,143.6,0,28.36,53.66,1.431,877.8582
21/06/2019 12:20,822,1033,153.7,0,29.56,53.69,1.863,877.8544
21/06/2019 12:30,842,1048,147.1,0,29.29,54.82,2.096,877.5508
21/06/2019 12:40,836,1046,148.9,0,29.13,55.84,1.865,877.6698
21/06/2019 12:50,828,1054,164.9,0,29.1,51.99,2.38,877.6019
21/06/2019 13:00,831,1052,157.2,0,29.52,53.18,2.026,877.486
21/06/2019 13:10,404,671.1,209.2,0,29.92,52.84,1.821,877.2872
21/06/2019 13:20,430.4,727.1,236.8,0,28.93,56.08,2.859,877.2777
21/06/2019 13:30,783.2,1067,220.2,0,29.45,53.56,2.675,877.2128
21/06/2019 13:40,781.7,1046,209.6,0,29.68,53.52,1.61,876.9892
21/06/2019 13:50,513.6,750.6,174.9,0,30.16,49.74,1.754,876.8262
21/06/2019 14:00,308.5,535.6,172.4,0,30.09,53.21,2.486,876.673
21/06/2019 14:10,824,1008,158.4,0,30.02,51.82,1.899,876.5714
21/06/2019 14:20,727.1,916,168.3,0,29.6,52.64,1.684,876.3582
21/06/2019 14:30,744.2,938,172.2,0,30.48,50.93,1.283,876.2386
21/06/2019 14:40,803,917,132.6,0,30.79,49.06,1.373,875.8171
21/06/2019 14:50,833,913,122.1,0,31.5,47.49,1.203,875.7976
21/06/2019 15:00,824,873,109.3,0,31.3,45.96,1.642,875.6135
21/06/2019 15:10,827,855,106.4,0,31.68,44.56,1.869,875.5054
21/06/2019 15:20,826,833,103,0,31.61,43.17,1.822,875.1879
21/06/2019 15:30,812,800,101.8,0,31.64,42.79,2.417,875.1962
21/06/2019 15:40,808,776.1,103.1,0,31.67,42.96,1.828,875.0473
21/06/2019 15:50,794.3,740.9,101.8,0,31.6,39.25,1.249,874.8997
21/06/2019 16:00,782.9,709.6,101.3,0,32.39,40.23,2.169,874.7475
21/06/2019 16:10,766.7,679.8,103.3,0,31.63,42.86,2.011,874.8345
21/06/2019 16:20,750.3,644.5,104.4,0,31.14,43.09,2.706,874.6744
21/06/2019 16:30,730.7,600.8,100.6,0,31.88,43.47,1.194,874.611
21/06/2019 16:40,728.3,573.1,96.4,0,31,45.48,3.34,874.6238
21/06/2019 16:50,720.4,535.3,91.4,0,31.13,44.76,1.952,874.5908
21/06/2019 17:00,710.3,498.4,86.7,0,31.51,41.6,1.729,874.6269
21/06/2019 17:10,687.5,457.9,83.6,0,31.76,42.18,2.364,874.6044
21/06/2019 17:20,668.9,420.6,80.4,0,31.27,37.24,2.392,874.6436
21/06/2019 17:30,645.8,381,77.28,0,31.51,38.06,1.875,874.5358
21/06/2019 17:40,615.8,339,72.82,0,31.8,40.85,2.022,874.5596
21/06/2019 17:50,521.3,273.3,66.19,0,31.33,41.63,1.341,874.436
21/06/2019 18:00,359.2,190.2,56.58,0,31.36,41.74,2.163,874.569
21/06/2019 18:10,178.9,109.7,45.1,0,30.35,43.44,2.123,874.6241
21/06/2019 18:20,13.98,42.37,31.18,0,29.88,45.72,2.286,874.5144
21/06/2019 18:30,0.275,28.52,23.4,0,29.41,48.99,2.161,874.3548
21/06/2019 18:40,0,23.22,18.86,0,28.89,50.29,2.248,874.2629
21/06/2019 18:50,0,18.25,14.72,0,28.63,50.05,2.006,874.3242
21/06/2019 19:00,0,12.12,9.72,0,28.6,50.46,1.211,874.3116
21/06/2019 19:10,0,5.534,4.454,0,28.49,52.23,1.476,874.3491
21/06/2019 19:20,0,0.95,0.652,0,28.15,57.61,1.928,874.3102
21/06/2019 19:30,0,0,0,0,27.11,63.54,2.144,874.3683
21/06/2019 19:40,0.077,0,0,0,26.94,60.82,2.364,874.4359
21/06/2019 19:50,0.031,0,0,0,27.18,61.98,2.184,874.366
21/06/2019 20:00,0,0,0,0,26.82,65.76,1.65,874.3666
21/06/2019 20:10,0,0,0,0,26.35,67.19,0.797,874.3918
21/06/2019 20:20,0,0,0,0,26.19,71.62,0.757,874.4972
21/06/2019 20:30,0,0,0,0,25.67,69.55,0.81,874.6763
21/06/2019 20:40,0,0,0,0,25.39,71.8,1.885,874.8068
21/06/2019 20:50,0,0,0,0,25.2,73.4,1.089,874.9725
21/06/2019 21:00,0.072,0,0,0,25.36,75.11,1.145,875.1209
21/06/2019 21:10,0.154,0,0,0,25.32,71.87,1.523,875.0629
21/06/2019 21:20,0.157,0,0,0,25.44,67.92,1.459,875.1072
21/06/2019 21:30,0.127,0,0,0,25.96,66.86,0.261,875.1909
21/06/2019 21:40,0.001,0,0,0,25.75,69.48,0.308,875.4669
21/06/2019 21:50,0.006,0,0,0,25.49,70.27,0.243,875.6063
21/06/2019 22:00,0.108,0,0,0,25.37,71.83,0.732,875.7363
21/06/2019 22:10,0.066,0,0,0,25.19,70.34,0.984,875.8682
21/06/2019 22:20,0.092,0,0,0,25.21,71.29,0.436,875.9273
21/06/2019 22:30,0.041,0,0,0,25.23,73.81,0.163,876.0339
21/06/2019 22:40,0.02,0,0,0,24.73,76.61,1.415,876.1649
21/06/2019 22:50,0.068,0,0,0,24.02,72.96,1.167,876.132
21/06/2019 23:00,0.19,0,0,0,24.86,69.45,0.373,876.222
21/06/2019 23:10,0.338,0,0,0,25.04,69.55,1.406,876.1484
21/06/2019 23:20,0.049,0,0,0,24.26,70.34,1.599,876.2798
21/06/2019 23:30,0.001,0,0,0,24.39,69.86,0.457,876.4265
21/06/2019 23:40,0.007,0,0,0,24.12,75.41,1.019,876.574
21/06/2019 23:50,0,0,0,0,23.73,73.16,0.314,876.639
22/06/2019 00:00,0,0,0,0,23.73,73.71,0,876.8356
22/06/2019 00:10,0.023,0,0,0,23.66,77.29,0.092,876.9343
22/06/2019 00:20,0.151,0,0,0,23.1,76.88,1.489,877.2201
22/06/2019 00:30,0.131,0,0,0,22.89,77.19,1.399,877.5556
22/06/2019 00:40,0.285,0,0,0,23.28,73.85,0.123,877.6859
22/06/2019 00:50,0.37,0,0,0,23.47,74.56,0.024,877.7353
22/06/2019 01:00,0.365,0,0,0,23.54,73.91,0.586,877.8577
22/06/2019 01:10,0.393,0,0.067,0,23.85,72.86,0.401,877.7427
22/06/2019 01:20,0.39,0,0.225,0,24.08,72.86,2.269,877.4897
22/06/2019 01:30,0.256,0,0,0,23.99,72.69,3.37,877.4078
22/06/2019 01:40,0.003,0,0,0,23.72,72.58,2.589,877.3096
22/06/2019 01:50,0.005,0,0,0,23.54,75.99,1.747,877.3669
22/06/2019 02:00,0,0.27,0,0,22.58,83.4,2.838,877.3265
22/06/2019 02:10,0,4.556,0.405,0,21.33,95.2,3.658,877.8749
22/06/2019 02:20,0.001,1.534,0.456,0,19.75,99,3.604,878.2679
22/06/2019 02:30,0.032,0.525,0.275,0,19.35,99.4,2.409,878.8965
22/06/2019 02:40,0.003,1.044,0.312,0,18.62,100,3.484,878.6096
22/06/2019 02:50,0.074,0.086,0.033,0,18.53,100,2.161,878.7499
22/06/2019 03:00,0.007,0.225,0.006,0,18.49,100,0.968,878.8224
22/06/2019 03:10,0.005,0.107,0.001,0,18.38,100,0.095,878.6099
22/06/2019 03:20,0.077,0.026,0.001,0,18.49,100,0.043,878.7745
22/06/2019 03:30,0.001,0.08,0,0,18.33,100,0,878.9866
22/06/2019 03:40,0.005,0.038,0,0,18.25,100,0,879.0928
22/06/2019 03:50,0.033,0,0,0,18.25,100,0.016,879.0844
22/06/2019 04:00,0.062,0.106,0,0,18.24,100,0.028,879.0273
22/06/2019 04:10,0.032,0,0,0,18.34,100,1.168,878.7559
22/06/2019 04:20,0.012,0.054,0,0,18.3,100,1.46,878.4717
22/06/2019 04:30,0,0.192,0,0,18.23,100,3.01,878.4874
22/06/2019 04:40,0.019,0.02,0,0,18.24,100,1.781,878.4384
22/06/2019 04:50,0.031,0,0,0,18.38,100,1.064,878.3564
22/06/2019 05:00,0.009,0.003,0,0,18.43,100,0,878.1685
22/06/2019 05:10,0.001,0,0,0,18.44,100,0,878.1108
22/06/2019 05:20,0.035,0,0,0,18.6,100,0.677,877.9149
22/06/2019 05:30,0.01,0.029,0,0,18.64,100,1.197,877.8414
22/06/2019 05:40,0.084,0.19,0,0,18.55,100,0.697,877.9316
22/06/2019 05:50,0.049,0,0,0,18.83,100,1.155,878.1033
22/06/2019 06:00,0,0.088,0.023,0,18.74,100,2.083,878.2833
22/06/2019 06:10,0,0.662,0.49,0,18.6,100,2.567,878.4142
22/06/2019 06:20,0,3.437,2.626,0,18.31,100,1.515,878.5203
22/06/2019 06:30,0,8.07,6.876,0,18.19,100,0.014,878.5201
22/06/2019 06:40,0.323,18.61,15.75,0,18.23,100,0.548,878.7089
22/06/2019 06:50,0.102,36.09,30.73,0,18.13,100,0.251,878.8312
22/06/2019 07:00,0.19,55.53,47.56,0,18.09,100,0.481,878.9945
22/06/2019 07:10,0.575,84,71.77,0,18.33,100,0.443,878.9293
22/06/2019 07:20,0.496,107.7,90.5,0,18.51,100,0.4,878.9128
22/06/2019 07:30,5.305,117,97.7,0,18.66,100,1.285,879.0357
22/06/2019 07:40,0.982,131,110.5,0,18.58,100,1.003,879.1664
22/06/2019 07:50,0.693,156.3,133.4,0,18.58,100,1.211,879.3876
22/06/2019 08:00,1.249,184,156.5,0,18.92,100,0.478,879.4937
22/06/2019 08:10,0.839,186.3,160.2,0,19.34,97.2,0.608,879.6486
22/06/2019 08:20,0.414,168.3,145,0,19.53,94.1,0.115,879.7721
22/06/2019 08:30,0.393,161,140.2,0,19.91,93.9,0.053,879.8041
22/06/2019 08:40,0.338,180.2,157.4,0,20.14,91.7,0.183,879.8451
22/06/2019 08:50,0.298,204.8,176.7,0,19.94,92.9,0.565,879.8124
22/06/2019 09:00,0.393,231.9,201,0,20.35,91.3,0.626,879.8454
22/06/2019 09:10,0.694,252.4,217.9,0,20.24,91.6,0.691,879.9925
22/06/2019 09:20,0.445,273.5,236.8,0,20.55,90.1,0.775,880.1151
22/06/2019 09:30,0.446,299.5,257.5,0,20.75,88.3,1.123,880.1312
22/06/2019 09:40,0.95,329.9,283.8,0,20.98,85.5,1.092,879.9921
22/06/2019 09:50,9.23,408.5,341.7,0,21.52,80.6,0.618,879.9022
22/06/2019 10:00,31.56,550.6,431.6,0,22.88,73.23,0.395,879.8532
22/06/2019 10:10,63.83,609.3,441.6,0,23.14,73.95,0.618,879.6648
22/06/2019 10:20,350.7,828,415.3,0,23.96,70.74,0.138,879.4515
22/06/2019 10:30,617.5,987,372.2,0,24.51,74.66,0.448,879.2515
22/06/2019 10:40,594.2,972,360.4,0,25.26,67.81,1.333,879.2466
22/06/2019 10:50,492.3,987,442.5,0,25.18,65.9,1.241,879.3013
22/06/2019 11:00,408,877,402.1,0,24.7,67.87,1.781,879.2632
22/06/2019 11:10,654.7,970,286.6,0,24.68,66.5,1.688,879.073
22/06/2019 11:20,654.9,966,271.8,0,25.4,62.99,1.39,879.0677
22/06/2019 11:30,669.2,974,260.8,0,26.35,63.88,0.403,878.9299
