tiempo,Idirecta,Iglobal,Idifusa,To,HR,P,ws,wd
2019-05-18 08:50:00,466.0,475.8,165.7,23.55,54.63,87597.03,1.138,177.3
2019-05-18 09:00:00,489.4,514.5,172.5,24.03,50.7,87597.73,2.323,124.7
2019-05-18 09:10:00,516.2,550.8,175.9,25.0,49.31,87592.6,2.172,171.1
2019-05-18 09:20:00,553.5,600.2,184.4,25.45,50.33,87603.77,1.277,145.2
2019-05-18 09:30:00,555.2,620.3,186.5,25.62,48.96,87593.55,1.91,150.2
2019-05-18 09:40:00,580.6,664.4,195.5,25.7,47.5,87574.5,0.968,138.7
2019-05-18 09:50:00,562.8,674.6,200.5,25.81,47.67,87564.11,2.155,130.2
2019-05-18 10:00:00,563.1,698.7,209.9,26.28,47.94,87555.05,1.78,204.9
2019-05-18 10:10:00,562.8,726.4,221.6,26.03,46.4,87582.48,2.082,193.0
2019-05-18 10:20:00,559.1,745.1,228.5,26.13,45.79,87571.97,1.023,126.3
2019-05-18 10:30:00,561.5,769.3,238.5,26.79,43.78,87558.06999999999,1.963,195.2
2019-05-18 10:40:00,577.9,798.5,240.8,27.11,41.05,87576.01,1.807,266.7
2019-05-18 10:50:00,605.0,836.0,241.1,27.21,42.48,87547.19,1.312,271.4
2019-05-18 11:00:00,611.0,853.0,242.0,27.47,38.98,87534.72,2.54,74.13
2019-05-18 11:10:00,621.0,883.0,248.4,27.89,41.02,87531.3,2.4,96.7
2019-05-18 11:20:00,619.2,899.0,253.0,27.93,37.82,87527.05,0.5,178.4
2019-05-18 11:30:00,548.3,843.0,256.1,28.82,37.75,87506.44,1.645,128.5
2019-05-18 11:40:00,639.0,937.0,260.9,29.06,32.88,87496.97,1.578,175.7
2019-05-18 11:50:00,647.1,948.0,257.3,30.24,33.76,87498.79,2.095,110.3
2019-05-18 12:00:00,640.3,959.0,268.1,29.98,32.81,87485.22,2.64,108.3
