Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/04  01:00:00,27.041818884123889,-28.564216979759967,100.0 
 05/04  01:10:00,27.01130076067581,-28.68800034158211,100.0 
 05/04  01:20:00,26.9733202677125,-28.82958680985542,100.0 
 05/04  01:30:00,26.93878625502917,-28.94594708327202,100.0 
 05/04  01:40:00,26.901541417955064,-29.085345749104918,100.0 
 05/04  01:50:00,26.8641773050062,-29.21498665072597,100.0 
 05/04  02:00:00,26.824376636744696,-29.359495728707779,100.0 
 05/04  02:10:00,26.77582374220874,-29.529874651360865,100.0 
 05/04  02:20:00,26.70584074188743,-29.757868674919494,100.0 
 05/04  02:30:00,26.662999866978546,-29.91928500235444,100.0 
 05/04  02:40:00,26.588352978297505,-30.138923685580577,100.0 
 05/04  02:50:00,26.507602493029116,-30.352278761192787,100.0 
 05/04  03:00:00,26.46451435629954,-30.52795640799943,100.0 
 05/04  03:10:00,26.380566986309409,-30.7823176745585,100.0 
 05/04  03:20:00,26.272481905204644,-31.071618196608033,100.0 
 05/04  03:30:00,26.22576139207718,-31.24355493352219,100.0 
 05/04  03:40:00,26.14988295352083,-31.46605534346839,100.0 
 05/04  03:50:00,26.069123109692034,-31.675397433531793,100.0 
 05/04  04:00:00,26.05654879801373,-31.74736061023848,100.0 
 05/04  04:10:00,25.97553553672352,-32.006556204390417,100.0 
 05/04  04:20:00,25.88785822682195,-32.25429772519021,100.0 
 05/04  04:30:00,25.840175516770857,-32.38401856654043,100.0 
 05/04  04:40:00,25.819800513813197,-32.488297843272778,100.0 
 05/04  04:50:00,25.786721655111216,-32.64963095362476,100.0 
 05/04  05:00:00,25.721481880856186,-32.85541095508261,100.0 
 05/04  05:10:00,25.66666751920448,-33.000615035668769,100.0 
 05/04  05:20:00,25.579054533357053,-33.30137890493942,100.0 
 05/04  05:30:00,25.537749342900506,-33.451230755055707,100.0 
 05/04  05:40:00,25.447151753688077,-33.745946529137629,100.0 
 05/04  05:50:00,25.34310233923579,-34.01716790358111,100.0 
 05/04  06:00:00,25.294917920442946,-34.134670295543298,100.0 
 05/04  06:10:00,25.312926400802114,-34.142558328758699,100.0 
 05/04  06:20:00,25.325899590902084,-34.15882740938347,100.0 
 05/04  06:30:00,25.291622679347868,-34.28504378985128,100.0 
 05/04  06:40:00,25.271899152460816,-34.37337414061517,100.0 
 05/04  06:50:00,25.258620082751034,-34.40438865306569,100.0 
 05/04  07:00:00,25.25326409542294,-34.426856132661217,100.0 
 05/04  07:10:00,25.251800706846454,-34.44850868937034,100.0 
 05/04  07:20:00,25.262047961678087,-34.428407707116878,100.0 
 05/04  07:30:00,25.276626548986145,-34.391322041149049,100.0 
 05/04  07:40:00,25.315666419436569,-34.260160895643149,100.0 
 05/04  07:50:00,25.39489123573709,-34.029242639154848,100.0 
 05/04  08:00:00,25.501902613614797,-33.76307463312888,100.0 
 05/04  08:10:00,25.551830698222717,-33.60586094956545,100.0 
 05/04  08:20:00,25.604922816339987,-33.519174896803587,100.0 
 05/04  08:30:00,25.700491862560204,-33.20160452066397,100.0 
 05/04  08:40:00,25.814570458943704,-32.89280705814507,100.0 
 05/04  08:50:00,25.922614508995375,-32.572841625686709,100.0 
 05/04  09:00:00,25.983555160486764,-32.46307674949091,100.0 
 05/04  09:10:00,27.937431397467408,0.38392347075950758,8.069710777985535 
 05/04  09:20:00,28.21567566043415,0.47991175324318849,9.810538412973145 
 05/04  09:30:00,28.491380756634919,0.5532549228861555,11.408299653312909 
 05/04  09:40:00,28.933422832976587,0.6637810841917584,14.256549050751432 
 05/04  09:50:00,29.1082727720833,0.728582154941847,16.17255676007136 
 05/04  10:00:00,29.160005369140568,0.767386010568976,17.4064090628586 
 05/04  10:10:00,29.23462885474192,0.80786501600433,18.76198015442708 
 05/04  10:20:00,29.340097621384314,0.853269404041542,20.364735928972267 
 05/04  10:30:00,29.419353188268695,0.8868888876888947,21.60673487745403 
 05/04  10:40:00,29.55961261670623,0.943195354420725,23.78997956337237 
 05/04  10:50:00,29.689986420539755,0.9879045073156206,25.613142508871634 
 05/04  11:00:00,29.788651813440717,1.037182852869975,27.711195013360638 
 05/04  11:10:00,29.96327461551217,1.1072032661361236,30.844081559987147 
 05/04  11:20:00,30.094921093648375,1.154013502930147,33.03152168899267 
 05/04  11:30:00,30.221636476217918,1.2082405512174948,35.65113985866168 
