Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/06  23:10:00,26.8,27.234332589725548 
 05/06  23:20:00,26.2,27.19438651809994 
 05/06  23:30:00,24.8,26.25686160576604 
 05/06  23:40:00,24.9,25.994984225783936 
 05/06  23:50:00,25.3,26.358628094289214 
 05/06  24:00:00,24.3,25.815859879119775 
 05/07  00:10:00,23.7,25.39010014812686 
 05/07  00:20:00,24.3,25.550226261036618 
 05/07  00:30:00,24.4,25.731715301626818 
 05/07  00:40:00,24.3,25.656626301631513 
 05/07  00:50:00,24.2,25.526327992243158 
 05/07  01:00:00,23.9,25.349486920983297 
 05/07  01:10:00,23.5,25.073698602529875 
 05/07  01:20:00,23.5,24.98199486274247 
 05/07  01:30:00,23.5,24.98832497994507 
 05/07  01:40:00,23.5,24.949289443736114 
 05/07  01:50:00,23.5,24.90172057693348 
 05/07  02:00:00,23.4,24.818201654699739 
 05/07  02:10:00,23.5,24.829379760916276 
 05/07  02:20:00,23.6,24.884406336805279 
 05/07  02:30:00,23.4,24.76126124594241 
 05/07  02:40:00,23.0,24.482952559340779 
 05/07  02:50:00,23.1,24.418151283500046 
 05/07  03:00:00,23.1,24.453547143943497 
 05/07  03:10:00,23.1,24.44886233476779 
 05/07  03:20:00,23.0,24.351315199186975 
 05/07  03:30:00,22.7,24.139854092614095 
 05/07  03:40:00,22.6,23.993368129620959 
 05/07  03:50:00,22.8,24.086022477703506 
 05/07  04:00:00,23.1,24.293116008588176 
 05/07  04:10:00,22.8,24.092420447975085 
 05/07  04:20:00,22.5,23.852363738798045 
 05/07  04:30:00,22.2,23.647706639179856 
 05/07  04:40:00,22.0,23.48662567002356 
 05/07  04:50:00,21.9,23.39025908791371 
 05/07  05:00:00,22.1,23.465520350827295 
 05/07  05:10:00,22.3,23.622122140781685 
 05/07  05:20:00,21.7,23.25179848661833 
 05/07  05:30:00,21.2,22.929866119770247 
 05/07  05:40:00,20.7,22.545714588701644 
 05/07  05:50:00,20.6,22.372624870639649 
 05/07  06:00:00,20.6,22.380683358484558 
 05/07  06:10:00,20.6,22.348952078770937 
 05/07  06:20:00,20.9,22.486243399721823 
 05/07  06:30:00,21.3,22.713114465986665 
 05/07  06:40:00,21.1,22.678196585240646 
 05/07  06:50:00,20.3,22.141346283360727 
 05/07  07:00:00,20.5,22.098473965445299 
 05/07  07:10:00,21.1,22.5270182780669 
 05/07  07:20:00,21.6,22.84722214107601 
 05/07  07:30:00,22.0,23.083766413404779 
 05/07  07:40:00,22.8,23.49356316532614 
 05/07  07:50:00,23.9,23.96548900027519 
 05/07  08:00:00,24.2,24.17080223630763 
 05/07  08:10:00,24.7,24.552364530977834 
 05/07  08:20:00,25.5,24.93906747880995 
 05/07  08:30:00,25.8,25.244880138443443 
 05/07  08:40:00,26.9,25.75824842581324 
 05/07  08:50:00,27.3,26.0793188380688 
 05/07  09:00:00,27.3,26.246023163395017 
 05/07  09:10:00,27.2,26.278518650967088 
 05/07  09:20:00,27.2,26.27462904144603 
 05/07  09:30:00,27.5,26.407857311177624 
 05/07  09:40:00,27.7,26.578137458678513 
 05/07  09:50:00,28.5,26.99645459560891 
 05/07  10:00:00,27.9,26.908301873373234 
 05/07  10:10:00,27.9,26.8229348275196 
 05/07  10:20:00,28.2,26.954227191737116 
 05/07  10:30:00,28.7,27.277696654589528 
 05/07  10:40:00,28.7,27.42234688245488 
 05/07  10:50:00,29.0,27.538986702053785 
 05/07  11:00:00,29.4,27.78276407345943 
 05/07  11:10:00,29.7,28.030632502556853 
 05/07  11:20:00,29.4,28.03852905061433 
 05/07  11:30:00,29.8,28.130351919152447 
 05/07  11:40:00,31.2,28.965180416704749 
 05/07  11:50:00,30.9,29.12041340773494 
 05/07  12:00:00,30.6,28.821701579349239 
 05/07  12:10:00,31.4,29.253490272625599 
 05/07  12:20:00,32.0,29.6711887397381 
 05/07  12:30:00,31.8,29.695147429546546 
 05/07  12:40:00,31.6,29.60069888454697 
 05/07  12:50:00,32.4,30.049070008264097 
 05/07  13:00:00,33.1,30.495815607823219 
 05/07  13:10:00,33.2,30.65617984544403 
 05/07  13:20:00,33.1,30.65478957459318 
 05/07  13:30:00,32.6,30.475834008425179 
 05/07  13:40:00,33.1,30.740666729468786 
 05/07  13:50:00,34.3,31.469463690350105 
 05/07  14:00:00,34.5,31.64786868813432 
 05/07  14:10:00,34.4,31.658477734720756 
 05/07  14:20:00,34.1,31.550565023690969 
 05/07  14:30:00,34.5,31.80682253118647 
 05/07  14:40:00,34.9,32.07911625095761 
 05/07  14:50:00,34.3,31.79778177841493 
 05/07  15:00:00,34.1,31.613463744605974 
 05/07  15:10:00,34.2,31.776909318954183 
 05/07  15:20:00,34.5,32.01855754149566 
 05/07  15:30:00,34.5,32.073064775008088 
 05/07  15:40:00,34.9,32.268937554462159 
 05/07  15:50:00,34.2,31.936251442683476 
 05/07  16:00:00,35.1,32.41490024524441 
 05/07  16:10:00,34.9,32.46498657481295 
 05/07  16:20:00,35.0,32.464153824798447 
 05/07  16:30:00,34.8,32.3482013032352 
 05/07  16:40:00,35.1,32.50352739935671 
 05/07  16:50:00,34.7,32.390237307467248 
 05/07  17:00:00,35.1,32.51767000105311 
 05/07  17:10:00,34.9,32.51101232997489 
 05/07  17:20:00,34.9,32.502601884849159 
 05/07  17:30:00,34.7,32.41581423144314 
 05/07  17:40:00,34.7,32.407514188457877 
 05/07  17:50:00,34.7,32.44450483293872 
 05/07  18:00:00,34.6,32.41205015671778 
 05/07  18:10:00,34.5,32.33429451836632 
 05/07  18:20:00,34.2,32.19878569426988 
 05/07  18:30:00,34.0,32.06656179306167 
 05/07  18:40:00,33.8,31.944948839959058 
 05/07  18:50:00,33.5,31.774323534275877 
 05/07  19:00:00,33.3,31.596173541172356 
 05/07  19:10:00,33.0,31.40952527976017 
 05/07  19:20:00,32.7,31.226901679634869 
 05/07  19:30:00,32.5,31.093699789702389 
 05/07  19:40:00,32.3,30.97944688053204 
 05/07  19:50:00,32.1,30.859099847002985 
 05/07  20:00:00,31.9,30.743659862612437 
 05/07  20:10:00,31.6,30.60016068655529 
 05/07  20:20:00,31.1,30.31882410284848 
 05/07  20:30:00,30.7,30.047054218724708 
 05/07  20:40:00,30.5,29.882916833121937 
 05/07  20:50:00,30.4,29.809182835870027 
 05/07  21:00:00,30.1,29.671729495207889 
 05/07  21:10:00,29.0,29.24970077551467 
 05/07  21:20:00,29.0,28.98943090675028 
 05/07  21:30:00,29.5,29.175422163400094 
 05/07  21:40:00,29.1,29.05867237224177 
 05/07  21:50:00,28.9,28.876206965133905 
 05/07  22:00:00,28.1,28.569742335343827 
 05/07  22:10:00,27.2,28.087646344512195 
 05/07  22:20:00,26.6,27.725105517171437 
 05/07  22:30:00,26.9,27.66284291532564 
 05/07  22:40:00,26.4,27.507825856641597 
 05/07  22:50:00,26.7,27.483245352200535 
 05/07  23:00:00,26.9,27.608928026029046 
 05/07  23:10:00,26.6,27.441981758462384 
 05/07  23:20:00,25.8,27.060050245347488 
 05/07  23:30:00,25.0,26.48976107172951 
 05/07  23:40:00,25.5,26.711411204498878 
 05/07  23:50:00,25.7,26.84195572449322 
 05/07  24:00:00,25.3,26.56856657400237 
 05/08  00:10:00,24.6,26.107455860211105 
 05/08  00:20:00,24.5,25.919698104841609 
 05/08  00:30:00,23.9,25.62310282101511 
 05/08  00:40:00,24.2,25.658254272508719 
 05/08  00:50:00,24.1,25.611713358150678 
 05/08  01:00:00,23.8,25.395711526686318 
 05/08  01:10:00,22.9,24.83510897920616 
 05/08  01:20:00,22.9,24.674328105592588 
 05/08  01:30:00,23.0,24.74037207863727 
 05/08  01:40:00,23.0,24.792850749298365 
 05/08  01:50:00,22.2,24.226907920708599 
 05/08  02:00:00,22.6,24.423078232773784 
 05/08  02:10:00,23.0,24.60011846505833 
 05/08  02:20:00,22.5,24.365701422735446 
 05/08  02:30:00,22.9,24.441113116379527 
 05/08  02:40:00,22.1,24.002645843854987 
 05/08  02:50:00,22.4,24.03839403100055 
 05/08  03:00:00,22.5,24.162162027589294 
 05/08  03:10:00,22.7,24.265534674342264 
 05/08  03:20:00,22.6,24.202358370797997 
 05/08  03:30:00,22.0,23.79461375611541 
 05/08  03:40:00,22.1,23.730757482096164 
 05/08  03:50:00,21.7,23.524278717816587 
 05/08  04:00:00,21.7,23.44207990146423 
 05/08  04:10:00,21.8,23.48790806377902 
 05/08  04:20:00,22.1,23.665564602040786 
 05/08  04:30:00,21.8,23.451562777054727 
 05/08  04:40:00,21.6,23.26122606535404 
 05/08  04:50:00,21.8,23.349918549996564 
 05/08  05:00:00,21.1,22.95020261271869 
 05/08  05:10:00,20.8,22.69748067670684 
 05/08  05:20:00,21.2,22.844097877365344 
 05/08  05:30:00,21.0,22.813167999474947 
 05/08  05:40:00,20.6,22.448077099948134 
 05/08  05:50:00,20.8,22.51876365638875 
 05/08  06:00:00,20.2,22.15131141317464 
 05/08  06:10:00,20.1,21.98514617504188 
 05/08  06:20:00,19.8,21.826048095760638 
 05/08  06:30:00,19.5,21.604640217807054 
 05/08  06:40:00,19.5,21.554377587870719 
 05/08  06:50:00,19.4,21.450393453478339 
 05/08  07:00:00,20.1,21.889829966024985 
 05/08  07:10:00,19.9,21.75997168864992 
 05/08  07:20:00,20.5,22.068524396895847 
 05/08  07:30:00,20.9,22.385518674587794 
 05/08  07:40:00,21.5,22.707426888354648 
 05/08  07:50:00,22.6,23.271280647482344 
 05/08  08:00:00,23.7,23.78791992723191 
 05/08  08:10:00,23.5,24.015519786663757 
 05/08  08:20:00,23.7,24.115615662344298 
 05/08  08:30:00,24.5,24.40124853125048 
 05/08  08:40:00,25.4,24.86165178683948 
 05/08  08:50:00,26.4,25.489091893660299 
 05/08  09:00:00,26.6,25.73214732584913 
 05/08  09:10:00,27.1,26.17374653931148 
 05/08  09:20:00,26.9,26.257996244599846 
 05/08  09:30:00,26.7,26.07849316295536 
 05/08  09:40:00,28.1,26.765098356989367 
 05/08  09:50:00,28.5,27.068468072245304 
 05/08  10:00:00,28.9,27.35466684008986 
 05/08  10:10:00,28.7,27.415858793539788 
 05/08  10:20:00,29.1,27.591748863154466 
 05/08  10:30:00,28.7,27.525979943671069 
 05/08  10:40:00,28.9,27.55861092561704 
 05/08  10:50:00,29.1,27.737225991623224 
 05/08  11:00:00,29.2,27.830085408527166 
 05/08  11:10:00,30.0,28.27703131928193 
 05/08  11:20:00,30.6,28.620547643397793 
 05/08  11:30:00,29.9,28.428243317128236 
 05/08  11:40:00,30.8,28.855066943688983 
 05/08  11:50:00,31.5,29.348577952267925 
 05/08  12:00:00,32.1,29.75520454570283 
 05/08  12:10:00,31.8,29.660765922088367 
 05/08  12:20:00,31.6,29.592172462399174 
 05/08  12:30:00,32.1,29.91865725706659 
 05/08  12:40:00,31.9,29.969633210172455 
 05/08  12:50:00,32.3,30.123125609731664 
 05/08  13:00:00,32.5,30.322169618591788 
 05/08  13:10:00,33.1,30.66851056865621 
 05/08  13:20:00,33.2,30.821815520523246 
 05/08  13:30:00,33.2,30.86671950572995 
 05/08  13:40:00,33.6,31.10489514829478 
 05/08  13:50:00,33.7,31.272450559662965 
 05/08  14:00:00,33.7,31.317614827418987 
 05/08  14:10:00,34.1,31.5547849404093 
 05/08  14:20:00,34.2,31.702779980737199 
 05/08  14:30:00,34.6,31.89963309503963 
 05/08  14:40:00,34.2,31.74113006690064 
 05/08  14:50:00,34.5,31.996452663498226 
 05/08  15:00:00,34.4,32.0914061164357 
 05/08  15:10:00,35.5,32.67013073882339 
 05/08  15:20:00,35.0,32.48180464459237 
 05/08  15:30:00,35.0,32.42094317508719 
 05/08  15:40:00,35.2,32.61993354973641 
 05/08  15:50:00,35.3,32.74132043891241 
 05/08  16:00:00,35.3,32.776356961219359 
 05/08  16:10:00,35.1,32.6962023732102 
 05/08  16:20:00,35.1,32.67480417264522 
 05/08  16:30:00,35.2,32.752657634810578 
 05/08  16:40:00,35.4,32.88478062103969 
 05/08  16:50:00,35.5,32.98324815520299 
 05/08  17:00:00,35.3,32.928861381689419 
 05/08  17:10:00,35.1,32.81687369079492 
 05/08  17:20:00,35.2,32.86481431770633 
 05/08  17:30:00,35.0,32.83921552942647 
 05/08  17:40:00,34.8,32.73239501259503 
 05/08  17:50:00,34.7,32.67023682576817 
 05/08  18:00:00,34.7,32.691797666308449 
 05/08  18:10:00,34.5,32.62953883305121 
 05/08  18:20:00,34.4,32.553931621501487 
 05/08  18:30:00,34.2,32.447255810863008 
 05/08  18:40:00,34.0,32.31728140918148 
 05/08  18:50:00,33.7,32.12992851151304 
 05/08  19:00:00,33.5,31.929750980917615 
 05/08  19:10:00,33.2,31.75235661705968 
 05/08  19:20:00,33.0,31.594146266656677 
 05/08  19:30:00,32.8,31.464531496075009 
 05/08  19:40:00,32.5,31.301193659936204 
 05/08  19:50:00,32.3,31.153942284077336 
 05/08  20:00:00,31.9,30.94796136734863 
 05/08  20:10:00,31.4,30.630709001895555 
 05/08  20:20:00,31.0,30.374231008415113 
 05/08  20:30:00,30.6,30.128123343153143 
 05/08  20:40:00,28.8,29.351669937536387 
 05/08  20:50:00,27.9,28.77889502337749 
 05/08  21:00:00,27.6,28.55100550852663 
 05/08  21:10:00,26.7,27.938319506826809 
 05/08  21:20:00,26.5,27.666657825219759 
 05/08  21:30:00,26.5,27.62627918594529 
 05/08  21:40:00,27.0,27.872633096075533 
 05/08  21:50:00,26.5,27.693651768802 
 05/08  22:00:00,26.0,27.304516682505743 
 05/08  22:10:00,26.1,27.232771290763595 
 05/08  22:20:00,25.6,27.00215721073088 
 05/08  22:30:00,25.2,26.686962679538067 
 05/08  22:40:00,25.7,26.873491117375509 
 05/08  22:50:00,24.9,26.416536827371745 
 05/08  23:00:00,25.4,26.66690378156995 
 05/08  23:10:00,25.2,26.552973124241 
 05/08  23:20:00,24.8,26.281002930268149 
 05/08  23:30:00,24.2,25.894207814217425 
 05/08  23:40:00,24.0,25.639697801020636 
 05/08  23:50:00,24.1,25.696853975092276 
 05/08  24:00:00,23.2,25.132731669156184 
 05/09  00:10:00,23.2,24.96781103504544 
 05/09  00:20:00,23.2,25.007282824767914 
 05/09  00:30:00,23.3,25.056426398686364 
 05/09  00:40:00,23.6,25.177723061016459 
 05/09  00:50:00,23.6,25.161887846705576 
 05/09  01:00:00,24.0,25.332298965964989 
 05/09  01:10:00,23.8,25.270162917852678 
 05/09  01:20:00,23.7,25.123369507796267 
 05/09  01:30:00,23.4,24.90105608496798 
 05/09  01:40:00,23.4,24.839318430757449 
 05/09  01:50:00,23.4,24.846481535856705 
 05/09  02:00:00,23.0,24.586216643859193 
 05/09  02:10:00,22.8,24.39493550598412 
 05/09  02:20:00,22.6,24.236887414076884 
 05/09  02:30:00,22.0,23.872428784219275 
 05/09  02:40:00,21.9,23.70016749164946 
 05/09  02:50:00,21.6,23.510417175948449 
 05/09  03:00:00,21.5,23.366061586049569 
 05/09  03:10:00,21.5,23.339584950972414 
 05/09  03:20:00,21.4,23.274053308670383 
 05/09  03:30:00,21.3,23.182283760649246 
 05/09  03:40:00,21.2,23.072921351486796 
 05/09  03:50:00,21.0,22.90289915408002 
 05/09  04:00:00,21.0,22.84967979284995 
 05/09  04:10:00,20.6,22.615726600428557 
 05/09  04:20:00,20.5,22.48246388457944 
 05/09  04:30:00,20.5,22.415112218982168 
 05/09  04:40:00,20.7,22.541875900073778 
 05/09  04:50:00,20.7,22.546355805606586 
 05/09  05:00:00,20.8,22.582688135853986 
 05/09  05:10:00,20.5,22.347759505500556 
 05/09  05:20:00,20.0,22.013672490131243 
 05/09  05:30:00,20.7,22.415671979258279 
 05/09  05:40:00,20.1,22.045829389559299 
 05/09  05:50:00,20.0,21.831168802113607 
 05/09  06:00:00,19.9,21.775173302089919 
 05/09  06:10:00,19.8,21.700987954756838 
 05/09  06:20:00,19.8,21.65157292014372 
 05/09  06:30:00,19.8,21.643144134668149 
 05/09  06:40:00,19.1,21.154000322187227 
 05/09  06:50:00,19.5,21.403085695517605 
 05/09  07:00:00,19.5,21.457693322618395 
 05/09  07:10:00,19.7,21.478320987315699 
 05/09  07:20:00,20.3,21.870226013110825 
 05/09  07:30:00,20.4,22.042387535613498 
 05/09  07:40:00,20.8,22.156085050375496 
 05/09  07:50:00,21.5,22.57324369267296 
 05/09  08:00:00,22.1,22.91390237839115 
 05/09  08:10:00,22.9,23.432395845589377 
 05/09  08:20:00,23.7,23.772495592889777 
 05/09  08:30:00,24.9,24.396847431679349 
 05/09  08:40:00,25.9,25.193868918262653 
 05/09  08:50:00,26.4,25.500617027645128 
 05/09  09:00:00,26.2,25.64485034172205 
 05/09  09:10:00,26.6,25.758084069600274 
 05/09  09:20:00,26.9,25.99403453676151 
 05/09  09:30:00,27.0,26.1663013727747 
 05/09  09:40:00,27.7,26.526833383050208 
 05/09  09:50:00,28.0,26.747941174381034 
 05/09  10:00:00,28.2,26.946530267698738 
 05/09  10:10:00,28.2,27.034014963645583 
 05/09  10:20:00,27.8,26.853401844020369 
 05/09  10:30:00,28.6,27.253242127558779 
 05/09  10:40:00,28.6,27.427382963331398 
 05/09  10:50:00,29.1,27.643348981681318 
 05/09  11:00:00,29.3,27.844044746994695 
 05/09  11:10:00,30.2,28.34014341431147 
 05/09  11:20:00,29.8,28.243715302313399 
 05/09  11:30:00,30.4,28.60806200002797 
 05/09  11:40:00,31.1,29.04536096441388 
 05/09  11:50:00,31.6,29.347367520927226 
 05/09  12:00:00,32.4,29.874597339226967 
 05/09  12:10:00,32.9,30.23148420072938 
 05/09  12:20:00,33.2,30.49049871868416 
 05/09  12:30:00,32.3,30.12166976242993 
 05/09  12:40:00,32.0,29.901798568535573 
 05/09  12:50:00,32.4,30.17698754367845 
 05/09  13:00:00,32.4,30.307185337003646 
 05/09  13:10:00,33.0,30.578576927818767 
 05/09  13:20:00,33.1,30.75892131607274 
 05/09  13:30:00,33.0,30.75927701834629 
 05/09  13:40:00,33.3,30.907128098905234 
 05/09  13:50:00,33.9,31.2728047078053 
 05/09  14:00:00,34.4,31.64526244827895 
 05/09  14:10:00,34.2,31.65446586883015 
 05/09  14:20:00,33.8,31.43496076667611 
 05/09  14:30:00,33.7,31.36731713837896 
 05/09  14:40:00,33.9,31.506988945261118 
 05/09  14:50:00,33.8,31.561486709378806 
 05/09  15:00:00,34.7,32.033488262597618 
 05/09  15:10:00,35.4,32.48544354118717 
 05/09  15:20:00,35.1,32.35501793440591 
 05/09  15:30:00,34.9,32.247120225942477 
 05/09  15:40:00,34.8,32.26399214581616 
 05/09  15:50:00,35.4,32.61156204597399 
 05/09  16:00:00,35.1,32.65968075659963 
 05/09  16:10:00,35.7,32.971309687219179 
 05/09  16:20:00,35.5,32.971238060552447 
 05/09  16:30:00,35.4,32.857402142288879 
 05/09  16:40:00,35.2,32.77225363610196 
 05/09  16:50:00,35.3,32.86704568742507 
 05/09  17:00:00,35.3,32.930499942562239 
 05/09  17:10:00,35.4,32.98766872442236 
 05/09  17:20:00,35.1,32.850596471937389 
 05/09  17:30:00,35.0,32.780361068909289 
 05/09  17:40:00,35.0,32.826367121926157 
 05/09  17:50:00,34.9,32.81479903123313 
 05/09  18:00:00,34.7,32.70742926090713 
 05/09  18:10:00,34.7,32.66549299097807 
 05/09  18:20:00,34.6,32.658966516260878 
 05/09  18:30:00,34.2,32.457739057988209 
 05/09  18:40:00,34.0,32.276892112148178 
 05/09  18:50:00,33.7,32.03933753609204 
 05/09  19:00:00,33.2,31.769264584228766 
 05/09  19:10:00,32.9,31.5021479600032 
 05/09  19:20:00,32.5,31.2664487833964 
 05/09  19:30:00,32.1,31.064967495057858 
 05/09  19:40:00,31.7,30.780947299128358 
 05/09  19:50:00,31.4,30.588778757357014 
 05/09  20:00:00,31.1,30.400474428686036 
 05/09  20:10:00,30.8,30.20298927566673 
 05/09  20:20:00,30.5,30.011344809455826 
 05/09  20:30:00,30.1,29.77894122323562 
 05/09  20:40:00,29.5,29.509532584832095 
 05/09  20:50:00,29.4,29.310744396214134 
 05/09  21:00:00,29.4,29.237750289031358 
 05/09  21:10:00,28.8,29.01427124060902 
 05/09  21:20:00,28.8,28.869393062901037 
 05/09  21:30:00,28.9,28.857410816647144 
 05/09  21:40:00,29.2,28.975702327441728 
 05/09  21:50:00,28.9,28.90300693063308 
 05/09  22:00:00,28.3,28.603607524101027 
 05/09  22:10:00,29.0,28.78846200973532 
 05/09  22:20:00,29.0,28.849491056863714 
 05/09  22:30:00,29.2,28.87646901733289 
 05/09  22:40:00,29.0,28.780398028878943 
 05/09  22:50:00,28.5,28.543019010087244 
 05/09  23:00:00,27.1,27.86275496734281 
 05/09  23:10:00,26.5,27.473802046672117 
 05/09  23:20:00,26.2,27.125151237125118 
 05/09  23:30:00,26.1,27.03398499480891 
 05/09  23:40:00,25.9,26.92284181846831 
 05/09  23:50:00,25.7,26.743791422908797 
 05/09  24:00:00,25.0,26.368985871370623 
 05/10  00:10:00,24.2,25.807899046695185 
 05/10  00:20:00,24.9,26.06305607332465 
 05/10  00:30:00,24.9,26.142146009105674 
 05/10  00:40:00,24.4,25.79656236455458 
 05/10  00:50:00,23.9,25.4753476991011 
 05/10  01:00:00,23.9,25.3522484951148 
 05/10  01:10:00,23.8,25.26643768992976 
 05/10  01:20:00,23.9,25.294424847481687 
 05/10  01:30:00,23.7,25.2007053031273 
 05/10  01:40:00,23.4,24.96248765663168 
 05/10  01:50:00,23.3,24.799362712284233 
 05/10  02:00:00,23.4,24.85470551942918 
 05/10  02:10:00,23.5,24.913194255061197 
 05/10  02:20:00,23.5,24.897730609961866 
 05/10  02:30:00,23.4,24.791506538423488 
 05/10  02:40:00,23.0,24.535875727247288 
 05/10  02:50:00,22.7,24.267706334771348 
 05/10  03:00:00,23.2,24.535499868843354 
 05/10  03:10:00,23.0,24.489596556921698 
 05/10  03:20:00,22.8,24.25009875779804 
 05/10  03:30:00,22.8,24.1702269925576 
 05/10  03:40:00,22.1,23.77572290252029 
 05/10  03:50:00,21.5,23.342904707674344 
 05/10  04:00:00,21.3,23.133430188052654 
 05/10  04:10:00,21.0,22.90970545225481 
 05/10  04:20:00,20.9,22.782419841929973 
 05/10  04:30:00,20.8,22.6995760757251 
 05/10  04:40:00,20.8,22.668541794889774 
 05/10  04:50:00,20.7,22.612199204665595 
 05/10  05:00:00,20.6,22.45009717954046 
 05/10  05:10:00,20.7,22.47755445527543 
 05/10  05:20:00,20.0,22.060634422777257 
 05/10  05:30:00,19.8,21.788185678179994 
 05/10  05:40:00,19.7,21.719236066344487 
 05/10  05:50:00,19.7,21.701903536409348 
 05/10  06:00:00,20.0,21.864365333288263 
 05/10  06:10:00,20.2,22.01055057681492 
 05/10  06:20:00,19.8,21.708583157053086 
 05/10  06:30:00,19.1,21.22104132961456 
 05/10  06:40:00,19.6,21.508113697064827 
 05/10  06:50:00,19.6,21.561537905404376 
 05/10  07:00:00,19.9,21.639981354021385 
 05/10  07:10:00,20.4,21.94779952329561 
 05/10  07:20:00,20.7,22.21796101477795 
 05/10  07:30:00,21.0,22.37897031537452 
 05/10  07:40:00,21.9,22.851935821721299 
 05/10  07:50:00,22.7,23.35608725471817 
 05/10  08:00:00,23.6,23.85178748250391 
 05/10  08:10:00,24.8,24.480702752308625 
 05/10  08:20:00,26.0,25.264491488757565 
 05/10  08:30:00,26.1,25.421232989676644 
 05/10  08:40:00,25.6,25.285613420529697 
 05/10  08:50:00,25.8,25.31643126221317 
 05/10  09:00:00,26.3,25.639975174637465 
 05/10  09:10:00,26.1,25.709960227709574 
 05/10  09:20:00,26.8,26.023387789542125 
 05/10  09:30:00,26.9,26.205715209172366 
 05/10  09:40:00,26.8,26.19538253571999 
 05/10  09:50:00,27.0,26.24711342817609 
 05/10  10:00:00,27.8,26.688704515520507 
 05/10  10:10:00,28.1,26.93444851442674 
 05/10  10:20:00,28.4,27.199206689385023 
 05/10  10:30:00,28.9,27.49659753366776 
 05/10  10:40:00,29.2,27.79221203240602 
 05/10  10:50:00,29.4,27.954292107927775 
 05/10  11:00:00,30.2,28.368312192416945 
 05/10  11:10:00,30.7,28.696119116225284 
 05/10  11:20:00,31.1,29.04233326386386 
 05/10  11:30:00,31.2,29.222379558756363 
 05/10  11:40:00,31.3,29.290399326102809 
 05/10  11:50:00,31.6,29.48872050371706 
 05/10  12:00:00,32.1,29.799943839329108 
