2019,5,4,7,20,65.3,105.7,74.81,21.77,49.99,2.26,329.7,87394.02
2019,5,4,7,30,91.0,143.2,98.1,22.18,49.75,2.255,332.7,87388.25
2019,5,4,7,40,173.9,207.2,125.9,22.52,46.99,1.808,335.0,87400.62000000001
2019,5,4,7,50,164.4,213.3,128.0,23.23,43.76,1.183,332.6,87407.9
2019,5,4,8,0,170.3,221.4,126.5,23.75,43.79,1.288,331.3,87414.51
2019,5,4,8,10,42.11,176.2,130.4,24.15,40.76,1.048,16.85,87430.88
2019,5,4,8,20,79.88,239.5,166.9,24.83,38.98,1.043,78.27,87416.03
2019,5,4,8,30,49.86,256.4,189.5,25.41,39.39,1.423,96.2,87421.01
2019,5,4,8,40,172.6,331.9,196.5,25.8,38.34,0.987,157.4,87423.01
2019,5,4,8,50,44.2,265.8,198.1,25.93,37.59,1.51,168.7,87466.54999999999
2019,5,4,9,0,42.78,244.6,179.5,25.25,38.74,1.022,220.0,87439.61
2019,5,4,9,10,84.7,281.9,182.2,25.03,39.25,1.833,162.2,87463.8
2019,5,4,9,20,91.9,325.7,209.1,25.53,37.72,1.068,114.0,87491.23
2019,5,4,9,30,79.85,326.0,209.5,25.38,37.42,1.407,74.26,87495.78
2019,5,4,9,40,86.0,368.8,236.4,25.57,37.89,1.208,126.6,87493.62999999999
2019,5,4,9,50,94.7,412.3,263.6,25.85,37.14,0.268,114.2,87484.24
2019,5,4,10,0,12.3,360.7,288.7,26.42,35.68,1.5,93.0,87457.84
2019,5,4,10,10,13.32,365.6,292.5,26.7,35.67,1.935,139.1,87461.99
2019,5,4,10,20,68.32,430.0,297.9,26.97,34.82,1.543,202.6,87442.85
2019,5,4,10,30,104.6,549.8,354.8,27.25,34.07,1.658,179.3,87443.59
2019,5,4,10,40,84.7,442.6,292.4,27.79,33.66,2.373,158.2,87440.45
2019,5,4,10,50,277.2,673.3,331.2,28.24,32.37,1.695,160.4,87441.92
2019,5,4,11,0,537.5,915.0,343.6,28.61,31.48,2.332,240.8,87416.67
2019,5,4,11,10,318.9,728.3,329.2,29.49,30.53,1.715,178.1,87400.25
2019,5,4,11,20,605.5,917.0,284.0,30.24,29.2,1.217,169.7,87425.0
2019,5,4,11,30,637.1,928.0,260.2,30.22,30.25,3.218,128.0,87387.97
2019,5,4,11,40,536.4,899.0,294.9,30.18,30.7,0.928,79.77,87396.76
2019,5,4,11,50,349.0,738.9,300.6,29.99,29.74,0.72,15.47,87369.65
2019,5,4,12,0,525.7,926.0,329.4,30.33,28.89,3.43,207.5,87368.59
2019,5,4,12,10,623.2,1049.0,360.3,31.18,28.58,1.042,330.8,87316.74
2019,5,4,12,20,422.2,876.0,363.3,31.35,28.01,3.613,254.8,87300.64
2019,5,4,12,30,137.5,678.5,417.9,31.46,25.89,1.868,80.4,87325.9
2019,5,4,12,40,65.97,594.5,414.9,31.46,26.27,1.913,42.35,87321.83
2019,5,4,12,50,303.7,832.0,422.0,31.64,25.69,2.625,148.4,87274.93
2019,5,4,13,0,288.0,808.0,413.6,32.18,25.96,2.912,97.7,87264.31999999999
2019,5,4,13,10,146.3,655.6,401.0,32.22,25.48,2.698,39.68,87272.32
2019,5,4,13,20,54.35,528.3,379.2,32.08,25.04,3.232,237.2,87228.81
2019,5,4,13,30,16.9,445.2,340.0,32.08,24.53,2.733,269.9,87235.31
2019,5,4,13,40,24.07,404.4,299.1,32.1,24.32,3.102,217.3,87238.39
2019,5,4,13,50,390.0,882.0,385.1,32.72,24.19,1.157,190.9,87224.83
2019,5,4,14,0,296.7,750.7,363.0,32.68,24.53,3.717,125.7,87192.76999999999
2019,5,4,14,10,265.8,721.3,355.3,32.23,24.15,1.99,103.5,87167.79000000001
2019,5,4,14,20,198.4,572.8,297.3,32.16,24.32,3.203,200.7,87162.42
2019,5,4,14,30,85.0,415.0,267.3,32.07,24.43,2.327,137.7,87129.3
2019,5,4,14,40,54.02,404.8,287.5,32.16,25.52,1.388,220.6,87107.65
2019,5,4,14,50,178.4,552.6,307.8,32.11,24.6,4.002,205.5,87044.97
2019,5,4,15,0,467.1,759.3,288.2,32.88,23.61,3.055,167.3,87062.3
2019,5,4,15,10,544.2,785.5,271.9,33.73,23.51,2.457,212.7,87051.97
2019,5,4,15,20,489.2,723.9,265.2,33.52,22.79,2.557,118.4,87029.45
2019,5,4,15,30,454.6,678.2,261.1,33.65,22.45,2.303,197.3,87021.45000000001
2019,5,4,15,40,132.5,399.3,232.8,33.4,23.4,3.44,150.7,87014.15
2019,5,4,15,50,102.0,376.3,239.7,32.75,22.79,4.143,217.7,86973.56999999999
2019,5,4,16,0,203.5,469.2,258.2,33.69,22.28,1.092,156.9,86980.76999999999
2019,5,4,16,10,68.52,304.0,207.8,33.97,23.34,2.845,175.0,86985.17
2019,5,4,16,20,4.071,223.7,181.5,33.48,24.16,2.463,214.2,86978.13
2019,5,4,16,30,208.8,370.9,194.8,33.31,23.54,3.98,168.2,86977.86
2019,5,4,16,40,48.7,236.7,173.4,33.0,24.19,2.597,214.6,86978.29000000001
2019,5,4,16,50,2.677,136.8,114.4,32.82,23.71,5.27,183.0,86964.45999999999
2019,5,4,17,0,6.51,130.3,105.8,32.56,23.71,2.74,211.1,86929.95
2019,5,4,17,10,18.18,152.7,118.1,32.61,24.36,3.495,208.3,86941.64
2019,5,4,17,20,52.25,196.1,142.1,32.71,23.92,3.212,239.2,86942.1
2019,5,4,17,30,56.64,205.9,151.8,32.79,24.16,4.187,233.0,86905.96
2019,5,4,17,40,45.74,166.7,125.3,32.97,23.95,4.418,262.3,86935.36
2019,5,4,17,50,7.276,106.1,86.7,32.64,24.12,3.708,247.1,86921.5
2019,5,4,18,0,0.0,71.12,59.24,32.48,24.22,2.075,255.0,86929.04
2019,5,4,18,10,22.89,70.57,54.69,32.34,24.19,2.252,266.0,86945.84
2019,5,4,18,20,19.97,66.97,52.61,32.29,24.09,3.322,279.6,86932.98
2019,5,4,18,30,2.018,47.5,38.54,32.19,24.77,2.62,267.3,86923.92
2019,5,4,18,40,0.0,35.02,28.5,31.99,24.53,2.187,288.0,86949.3
2019,5,4,18,50,0.0,21.78,17.93,31.8,25.45,1.932,296.1,86969.95
2019,5,4,19,0,0.0,4.745,3.458,31.43,26.13,1.943,305.8,86990.5
2019,5,4,19,10,0.0,0.0,0.0,31.05,27.46,1.513,293.6,86972.45
2019,5,4,19,20,0.0,0.0,0.0,30.5,29.47,1.345,296.8,86977.45
2019,5,4,19,30,0.0,0.0,0.0,30.0,31.45,1.617,296.3,86974.04000000001
2019,5,4,19,40,0.0,0.0,0.0,29.64,32.33,1.578,302.7,87017.19
2019,5,4,19,50,0.0,0.0,0.0,29.55,32.71,1.74,270.2,87004.85
2019,5,4,20,0,0.0,0.0,0.0,29.25,33.32,1.978,268.8,87003.78
2019,5,4,20,10,0.0,0.0,0.0,29.09,33.05,2.305,279.7,87012.05
2019,5,4,20,20,0.0,0.0,0.0,28.94,33.22,1.832,309.0,87025.15
2019,5,4,20,30,0.0,0.0,0.0,28.88,32.74,2.403,269.7,87044.16
2019,5,4,20,40,0.098,0.0,0.0,28.83,32.78,2.59,243.8,87044.11
2019,5,4,20,50,0.057,0.0,0.0,28.43,35.2,2.883,258.6,87052.77
2019,5,4,21,0,0.0,0.0,0.0,27.99,34.38,4.293,255.5,87068.18
2019,5,4,21,10,0.014,0.0,0.0,28.04,35.37,4.213,272.0,87081.61
2019,5,4,21,20,0.001,0.0,0.0,27.54,35.71,3.457,258.5,87093.15000000001
2019,5,4,21,30,0.207,0.0,0.0,27.89,34.79,4.062,275.5,87114.75
2019,5,4,21,40,0.086,0.0,0.0,27.85,33.46,3.637,285.3,87130.81
2019,5,4,21,50,0.042,0.0,0.0,27.83,34.38,2.082,265.2,87149.01
2019,5,4,22,0,0.0,0.0,0.0,27.62,34.96,3.508,274.7,87170.61
2019,5,4,22,10,0.104,0.0,0.0,27.4,35.71,1.02,277.9,87185.79999999999
2019,5,4,22,20,0.0,0.0,0.0,27.07,39.12,0.998,322.2,87207.76
2019,5,4,22,30,0.0,0.0,0.0,26.68,39.29,0.938,8.81,87227.04
